f1,f2,robot_1,robot_2,robot_3,robot_4
6.6370614767074585,2.4504259,"[2, 14, 9, 6, 24, 25, 26, 22, 29, 3, 4, 10, 28, 23, 16, 7]","[12, 21, 11, 8, 20, 15]","[19, 17, 27, 18, 0, 1, 5, 13]",[]
6.322720229625702,2.961626,"[24, 2, 6, 9, 14, 20, 15, 11, 28, 10, 4, 3, 29, 22, 25, 23, 16, 21]","[12, 26, 7]","[13, 5, 1, 0, 18, 17, 8, 19]",[27]
6.4003221690654755,2.9431412,"[2, 14, 9, 6, 24, 23, 16, 21, 25, 26, 10, 4, 3, 29, 22, 12, 7]","[11, 27, 15, 20, 17, 8, 13, 5, 0, 28]","[18, 1]",[19]
6.868550658226013,2.360921,"[2, 14, 9, 6, 24, 16, 21, 25, 26, 29, 3, 4, 10, 23, 7]","[15, 20, 17, 11, 28, 22, 12]","[27, 18, 0, 1, 5, 13]","[19, 8]"
5.7629499435424805,3.3036933,"[24, 11, 15, 20, 14, 9, 6, 2, 21, 25, 26, 22, 29, 3, 4, 10, 28, 23, 16, 7]",[12],"[19, 8, 17, 27, 18, 0, 1, 5, 13]",[]
7.058545529842377,2.3244762,"[6, 9, 14, 20, 15, 4, 3, 29, 26, 25, 21, 16]","[7, 12, 22, 10, 0, 28, 23, 24, 2]","[19, 8, 17, 27, 11, 18, 1]","[13, 5]"
6.953551888465881,2.5324137,"[2, 6, 9, 14, 20, 15, 11, 28, 3, 29, 22, 26, 25, 21, 16, 7]","[12, 4, 10, 23, 24]","[19, 8, 27, 0, 1, 5, 13]","[18, 17]"
6.344107270240784,3.183594,"[16, 23, 11, 27, 17, 20, 15, 14, 9, 6, 28, 10, 4, 3, 29, 22, 26, 25, 21]","[2, 24, 12, 7]","[19, 8, 18, 0, 1, 5, 13]",[]
6.660573095083237,2.5378964,"[2, 6, 9, 14, 15, 11, 28, 10, 4, 3, 29, 22, 26, 25, 21, 16, 7]","[24, 20, 17, 8, 27, 23, 12]","[19, 0, 1, 5, 13]",[18]
6.4614198207855225,2.95767,"[24, 2, 6, 9, 14, 20, 15, 11, 23, 16, 21, 25, 3, 29, 22, 12, 7]","[28, 18, 0, 10, 4, 26]","[19, 8, 17, 27, 1, 5, 13]",[]
6.098119527101517,3.3202736,"[7, 16, 21, 25, 26, 22, 29, 3, 4, 10, 28, 18, 11, 27, 8, 17, 20, 15, 14, 9, 6, 24]","[2, 23, 12]","[0, 1, 5, 13]",[19]
6.449643492698669,3.0720916,"[7, 16, 23, 25, 26, 12, 22, 29, 3, 4, 10, 28, 11, 15, 20, 14, 9, 6, 2]","[24, 18, 21]","[19, 8, 17, 27, 0, 1, 5, 13]",[]
5.976891040802002,3.331799,"[23, 28, 11, 15, 20, 14, 9, 6, 2, 24, 25, 26, 22, 29, 3, 4, 10, 21, 7]","[16, 12]","[19, 8, 17, 27, 18, 0, 1, 5, 13]",[]
7.11316043138504,2.327892,"[2, 14, 9, 6, 24, 16, 21, 25, 4, 3, 29, 22, 7]","[15, 28, 23, 26, 12]","[19, 8, 17, 20, 27, 11, 10, 0, 5, 13]","[18, 1]"
5.95626425743103,3.4784358,"[7, 16, 23, 25, 26, 22, 29, 3, 4, 10, 28, 18, 11, 27, 17, 20, 15, 14, 9, 6, 2, 24]","[21, 12]","[19, 8, 0, 1, 5, 13]",[]
6.935990571975708,2.564741,"[2, 14, 9, 6, 24, 16, 21, 23, 28, 10, 4, 3, 29, 26, 25, 12, 7]","[15, 27, 11, 22]","[0, 1, 5, 13]","[19, 8, 17, 20, 18]"
6.447251200675964,3.2508829,"[23, 28, 11, 27, 17, 20, 15, 14, 9, 6, 16, 21, 25, 26, 4, 3, 29, 22, 12]","[2, 24, 7]","[18, 0, 10, 1, 5, 13]","[19, 8]"
6.668196678161621,2.874018,"[2, 6, 9, 14, 15, 28, 10, 4, 3, 29, 22, 12, 26, 25, 21, 16, 7]","[24, 20, 17, 8, 18, 23]","[19, 27, 11, 0, 1, 5, 13]",[]
7.232010900974274,2.4091353,"[2, 14, 9, 6, 24, 28, 16, 21, 25, 3, 29, 22, 12, 7]","[26, 4, 10, 27, 15, 23]","[19, 8, 17, 20, 11, 0, 5, 13]","[18, 1]"
6.6455382108688354,3.1081176,"[2, 6, 9, 14, 15, 24, 23, 16, 21, 25, 26, 10, 4, 3, 29, 22, 12, 7]","[28, 0, 19, 8, 17, 20, 27, 11]","[18, 1, 5, 13]",[]
7.42727929353714,2.382808,"[2, 14, 9, 6, 21, 25, 26, 22, 29, 3, 4, 10, 28, 16, 7]","[24, 27, 19, 23, 12]","[17, 20, 15, 11, 18, 0, 1, 5, 13]",[8]
6.329374432563782,3.3410988,"[16, 23, 28, 11, 15, 20, 14, 9, 6, 2, 24, 12, 22, 29, 3, 4, 25, 7]","[26, 10, 21]","[13, 5, 1, 0, 18, 27, 17, 8, 19]",[]
6.856553792953491,2.8475454,"[6, 9, 14, 20, 15, 11, 28, 10, 4, 3, 22, 12, 26, 25, 21, 16, 7]","[2, 24, 23, 0, 1, 29]","[19, 8, 17, 27, 18, 5, 13]",[]
6.934546887874603,2.6484823,"[2, 6, 9, 14, 20, 15, 11, 23, 4, 3, 22, 26, 25, 16, 7]","[24, 28, 0, 10, 29, 12, 21]","[13, 5, 1, 27, 17, 8]","[18, 19]"
7.152062892913818,2.5601244,"[2, 6, 9, 14, 15, 11, 10, 4, 3, 29, 26, 25, 23, 16, 21, 7]","[12, 22, 28, 27, 24]","[19, 0, 1, 5, 13]","[8, 17, 20, 18]"
8.098397374153137,2.3420038,"[6, 14, 9, 24, 23, 28, 4, 3, 29, 22, 25, 21, 16, 7]","[12, 26, 11, 15, 20, 2]","[17, 27, 0, 10, 5, 1]","[19, 8, 18, 13]"
5.984226644039154,3.4839408,"[23, 28, 11, 27, 17, 20, 15, 14, 9, 6, 24, 16, 21, 25, 26, 10, 4, 3, 29, 22, 12]","[2, 7]","[13, 5, 1, 0, 18, 8, 19]",[]
7.207722425460815,2.5088665,"[2, 14, 9, 6, 24, 28, 4, 3, 29, 22, 12, 26, 25, 21, 16, 7]","[23, 18, 10]","[19, 17, 20, 27, 11, 0, 1, 5, 13]","[8, 15]"
6.733530402183533,2.867783,"[24, 2, 6, 9, 14, 15, 11, 28, 10, 4, 3, 29, 22, 26, 25, 23, 21, 7]","[20, 16, 12]","[19, 8, 17, 27, 18, 0, 1, 5, 13]",[]
