f1,f2,robot_1,robot_2,robot_3,robot_4
6.4699050188064575,3.593799,"[7, 16, 21, 25, 22, 29, 3, 4, 10, 18, 19, 8, 17, 20, 15, 27, 11, 24, 6, 9, 14, 2]","[23, 28, 26, 12]",[1],"[0, 5, 13]"
6.623661279678345,2.946617,"[2, 6, 9, 14, 20, 15, 24, 23, 21, 25, 26, 4, 3, 29, 22, 12, 7]","[16, 10, 5, 13, 18, 28]","[19, 8, 17, 27, 11, 0, 1]",[]
7.2631484270095825,2.785019,"[2, 6, 9, 14, 15, 24, 21, 25, 26, 4, 3, 29, 22, 12, 7]","[16, 23, 10, 5, 13, 20, 11]","[19, 8, 17, 27, 28, 0, 1, 18]",[]
7.618250250816345,2.3847487,"[7, 16, 21, 25, 11, 27, 17, 20, 15, 14, 9, 6, 24]","[12, 22, 26, 3, 4, 28, 23, 2]","[10, 29, 18]","[19, 8, 0, 1, 5, 13]"
6.608825266361237,3.177741,"[21, 16, 23, 25, 26, 22, 29, 3, 4, 10, 18, 19, 27, 17, 20, 15, 14, 9, 6, 2]","[7, 12, 28, 11, 24]","[0, 1, 5, 13]",[8]
7.5353347063064575,2.728612,"[24, 2, 6, 9, 14, 15, 11, 23, 16, 21, 25, 26, 22, 12, 7]","[29, 3, 4, 28]","[17, 20, 18, 0, 1, 5, 13]","[19, 8, 27, 10]"
6.13060986995697,3.77594,"[12, 25, 26, 22, 29, 3, 4, 10, 18, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24, 23, 16, 21]","[28, 7]","[19, 11, 0, 1, 5, 13]",[]
8.144417524337769,2.3193014,"[2, 14, 9, 6, 24, 23, 16, 21, 25, 26, 4, 29, 22, 12, 7]","[3, 28, 0, 27, 20, 15]","[19, 17, 1, 5, 13]","[8, 11, 10, 18]"
5.994758278131485,3.8002355,"[24, 11, 18, 27, 8, 17, 20, 15, 14, 9, 6, 2, 16, 21, 25, 26, 29, 3, 22, 12, 7]","[23, 28, 0, 1, 13, 5, 10, 4]",[],[19]
6.210580229759216,3.7135937,"[7, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 28, 18, 11, 27, 17, 20, 15, 14, 9, 6, 2, 24]",[],"[23, 0, 1, 5, 13]","[19, 8]"
8.48319399356842,2.424543,"[2, 14, 9, 6, 21, 25, 26, 10, 3, 29, 22, 12, 7]","[24, 27, 20, 17, 8, 19, 28, 23]","[18, 16, 4, 0, 1, 13]","[15, 11, 5]"
7.639243125915527,2.6542194,"[24, 2, 6, 9, 14, 20, 15, 11, 3, 26, 25, 21, 16, 7]","[12, 22, 10, 0, 23]","[27, 28, 29, 4, 1, 5, 13]","[19, 8, 17, 18]"
6.705610513687134,3.0484347,"[7, 16, 21, 25, 26, 22, 29, 3, 4, 10, 19, 27, 17, 20, 15, 14, 9, 6, 2]","[24, 11, 8, 18, 28, 23, 12]","[0, 1, 5, 13]",[]
6.5289387702941895,3.6036136,"[7, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 18, 19, 27, 17, 20, 15, 14, 9, 6, 2, 24]","[11, 28, 23]","[8, 0, 1, 5, 13]",[]
7.368775129318237,2.9085715,"[2, 6, 9, 14, 15, 20, 27, 24, 16, 21, 25, 4, 3, 29, 22, 26, 7]","[23, 12]","[5, 1, 0, 10, 28, 11, 18, 19]","[8, 17, 13]"
8.284894466400146,2.5140731,"[16, 21, 25, 26, 4, 28, 11, 27, 20, 15, 9, 6, 24]","[2, 14, 23, 0, 10, 3, 22, 12, 7]","[19, 18, 29, 5, 13]","[8, 17, 1]"
7.766371250152588,2.5442293,"[16, 21, 25, 26, 3, 28, 11, 15, 14, 9, 6, 2, 24]","[7, 12, 22, 29, 10, 5, 0, 23]","[13, 1, 4, 18, 27, 19]","[8, 17, 20]"
6.317329823970795,3.7135937,"[7, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 28, 18, 11, 27, 17, 20, 15, 14, 9, 6, 2, 24]",[],"[19, 23, 0, 1, 5, 13]",[8]
6.265449404716492,3.8029728,"[28, 11, 27, 19, 8, 17, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 3, 29, 22, 26, 7]","[23, 10, 4, 12]","[18, 0, 1, 5, 13]",[]
7.414285659790039,2.7946165,"[24, 11, 15, 20, 14, 9, 6, 2, 16, 25, 26, 12, 7]","[23, 28, 10, 4, 3, 21]","[19, 8, 17, 27, 22, 29, 5, 13]","[18, 0, 1]"
7.682733178138733,2.643884,"[24, 2, 6, 9, 14, 15, 28, 4, 3, 22, 26, 25, 21, 16]","[7, 12, 29, 10, 20, 23]","[19, 8, 17, 27, 11, 18, 0, 1, 5]",[13]
6.17227828502655,3.8314855,"[7, 12, 25, 26, 22, 29, 3, 4, 10, 28, 18, 11, 27, 17, 20, 15, 14, 9, 6, 2, 24, 23, 16]",[21],"[19, 0, 1, 5, 13]",[8]
6.079502254724503,3.8805604,"[23, 11, 18, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 26, 29, 3, 22, 12]","[7, 4, 10, 5, 13, 1, 0, 28]",[19],[]
6.019990146160126,3.9052768,"[7, 25, 26, 22, 29, 3, 4, 10, 0, 18, 19, 8, 17, 20, 15, 27, 11, 9, 14, 6, 2, 24, 23, 16, 21]","[28, 12]","[1, 5, 13]",[]
8.71025013923645,2.5163887,"[2, 14, 9, 6, 23, 16, 21, 25, 26, 10, 4, 3, 22, 12]","[7, 28, 11, 19, 8, 20, 24]","[27, 29, 0, 1, 5]","[17, 15, 18, 13]"
6.196408987045288,3.9050255,"[18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 16, 21, 25, 26, 4, 3, 29, 22, 12, 7]","[24, 11, 0, 1, 13, 5, 10, 28, 23]",[],[]
7.908861994743347,2.5732102,"[2, 6, 9, 14, 15, 24, 23, 4, 3, 29, 26, 25, 21, 16]","[0, 5, 10, 22, 12, 7]","[19, 17, 20, 27, 28, 1, 13]","[18, 11, 8]"
6.348254442214966,3.737756,"[7, 21, 16, 23, 25, 26, 12, 22, 29, 3, 4, 10, 18, 19, 8, 17, 15, 14, 9, 6, 2, 24]","[28, 0, 1, 5, 13, 27, 20, 11]",[],[]
6.798763394355774,3.4208302,"[7, 16, 21, 25, 26, 3, 23, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[12, 22, 29, 10, 24]","[13, 5, 4, 28, 0, 1]",[]
7.151777744293213,3.0973961,"[24, 2, 6, 9, 14, 15, 0, 28, 23, 3, 29, 22, 26, 25, 21, 16, 7]","[12, 4, 10]","[13, 5, 1, 18, 11, 20, 27, 19]","[8, 17]"
6.829700469970703,3.1568503,"[2, 6, 9, 14, 15, 24, 23, 10, 4, 3, 29, 22, 12, 26, 25, 21, 16, 7]","[11, 27, 20, 17, 8, 19, 18, 1, 28]","[0, 5, 13]",[]
7.748729825019836,2.726203,"[2, 6, 9, 14, 20, 15, 24, 16, 21, 25, 4, 3, 22, 26, 7]","[12, 5, 13, 11, 28, 23]","[18, 0, 29, 10, 1]","[19, 8, 17, 27]"
