f1,f2,robot_1,robot_2,robot_3,robot_4
9.675405025482178,2.4581919,"[7, 25, 16, 24, 17, 14, 9, 6, 2]","[26, 22, 29, 3, 18, 20, 23]","[19, 8, 21, 28, 0, 5, 13]","[27, 15, 11, 12, 4, 10, 1]"
6.529416084289551,3.4213243,"[7, 16, 21, 25, 22, 29, 3, 4, 10, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24]","[11, 23, 26, 12]","[28, 0, 1, 5, 13]",[]
6.508469939231873,3.5218363,"[23, 28, 11, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 3, 29, 22, 26, 7]","[18, 0, 10, 4, 12]","[19, 1, 5, 13]",[]
9.046411156654358,2.5746613,"[7, 16, 26, 3, 28, 11, 15, 14, 9, 6, 2, 24]","[21, 1, 5, 29, 22, 12]","[19, 8, 18, 23, 25, 4, 0, 13]","[17, 20, 27, 10]"
9.178993940353394,2.6540706,"[2, 6, 9, 14, 15, 28, 10, 23, 16, 7]","[12, 21, 19, 8, 17, 27, 24]","[20, 11, 25, 26, 4, 0, 5, 13]","[18, 29, 22, 3, 1]"
6.912327527999878,3.4277513,"[21, 16, 23, 25, 29, 3, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24]","[7, 12, 22, 26, 4, 10, 13, 0, 11, 28]","[1, 5]",[]
7.637110471725464,2.9989831,"[2, 6, 14, 20, 17, 10, 4, 29, 22, 12, 21, 16, 7]","[25, 26, 3, 23, 28, 11, 18, 19, 27, 15, 9, 24]","[8, 0, 1, 5, 13]",[]
7.975784182548523,2.760599,"[24, 2, 6, 9, 14, 20, 15, 28, 4, 3, 29, 22, 26, 25, 21, 16, 7]","[11, 23, 12]","[19, 8, 27, 18, 1, 13]","[17, 0, 10, 5]"
9.627296686172485,2.5431242,"[2, 6, 9, 14, 15, 24, 21, 25, 3, 29, 26, 7]","[12, 23, 28, 18, 8, 27]","[17, 20, 11, 16, 4, 10, 0, 13]","[19, 22, 5, 1]"
6.957204312086105,3.2596703,"[16, 23, 28, 18, 15, 14, 9, 6, 2, 24, 10, 4, 3, 29, 26, 25, 7]",[21],"[8, 17, 20, 27, 11, 12, 22, 0, 1, 5, 13]",[19]
7.823782414197922,2.8493423,"[2, 6, 9, 14, 20, 17, 27, 28, 10, 4, 29, 22, 26, 25, 21, 16, 7]","[23, 11, 19, 8, 15, 24]","[13, 5, 3, 12, 0, 1]",[18]
6.610549658536911,3.520473,"[23, 28, 11, 27, 8, 17, 20, 15, 14, 9, 6, 16, 25, 26, 22, 29, 3, 4, 10, 21]","[2, 24, 12, 7]","[19, 0, 1, 5, 13]",[18]
8.195996403694153,2.6550837,"[12, 22, 4, 10, 0, 23, 21, 16, 6, 9, 14, 2]","[24, 15, 27, 19, 28, 3, 29, 26, 25, 7]","[17, 20, 11, 5, 13]","[8, 18, 1]"
7.04939192533493,3.1241064,"[21, 16, 23, 25, 29, 3, 10, 28, 18, 15, 14, 9, 6, 2, 24]","[7, 26, 4]","[19, 8, 17, 20, 27, 11, 12, 22, 0, 1, 5, 13]",[]
8.18641871213913,2.7078152,"[2, 14, 9, 24, 28, 16, 25, 26, 4, 3, 29, 22, 12, 7]","[21, 10, 1, 27, 20]","[19, 8, 17, 15, 6, 23, 0, 5, 13]","[18, 11]"
6.518241345882416,3.986615,"[23, 11, 18, 27, 17, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 26, 10, 4, 3, 29, 22, 12, 7]",[28],"[19, 8, 0, 1, 5, 13]",[]
7.034506559371948,3.1652048,"[7, 16, 21, 25, 29, 3, 23, 28, 19, 20, 15, 14, 9, 6, 2, 24]","[18, 0, 10, 4, 26, 22, 12]","[13, 5, 1, 11, 27, 17, 8]",[]
