f1,f2,robot_1,robot_2,robot_3,robot_4
6.195234656333923,4.232463,"[24, 11, 27, 8, 17, 20, 15, 14, 9, 6, 2, 12, 22, 26, 29, 3, 4, 10, 28, 25, 21, 16]","[23, 7]","[13, 5, 1, 0, 18, 19]",[]
6.342336893081665,4.031914,"[24, 27, 17, 20, 15, 14, 9, 6, 2, 7, 12, 25, 26, 22, 29, 3, 4, 10, 28, 23, 16, 21]",[],"[19, 8, 11, 18, 0, 1, 5, 13]",[]
6.657044947147369,2.987937,"[2, 14, 9, 6, 24, 16, 21, 25, 26, 4, 3, 29, 22, 12]",[7],"[18, 1]","[19, 8, 17, 20, 15, 27, 11, 28, 23, 10, 0, 5, 13]"
6.5387731194496155,3.9632757,"[21, 25, 26, 12, 22, 29, 3, 4, 10, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24]","[23, 16, 7]","[11, 28, 0, 1, 5, 13]",[]
6.587161540985107,3.6714463,"[7, 21, 16, 23, 25, 26, 22, 29, 3, 4, 10, 18, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24]",[12],"[19, 11, 28, 0, 1, 5, 13]",[]
6.98007345199585,2.8865132,"[2, 14, 9, 6, 24, 16, 21, 25, 4, 3, 29, 22, 26, 7]",[12],"[18, 0, 1]","[19, 8, 17, 20, 15, 27, 11, 28, 23, 10, 5, 13]"
7.9197439551353455,2.4649415,"[2, 14, 9, 6, 24, 16, 21, 25, 4, 3, 29, 22, 26]","[7, 12]","[13, 5, 1, 18, 15, 20]","[19, 8, 17, 27, 11, 28, 23, 10, 0]"
6.66232830286026,2.9627786,"[2, 14, 9, 6, 24, 16, 21, 25, 26, 4, 3, 29, 22, 12]",[7],"[0, 1]","[19, 8, 17, 20, 15, 27, 11, 28, 23, 10, 5, 13, 18]"
7.460348665714264,2.6182942,"[2, 14, 9, 6, 24, 16, 21, 25, 4, 3, 29, 22, 26]","[7, 12]","[19, 0, 5, 13]","[8, 17, 20, 15, 27, 11, 28, 23, 10, 1, 18]"
7.417265594005585,2.6202195,"[2, 14, 9, 6, 24, 16, 21, 25, 4, 3, 29, 22, 26]","[7, 12]","[19, 18, 1, 5, 13]","[8, 17, 20, 15, 27, 11, 28, 23, 10, 0]"
