f1,f2,robot_1,robot_2,robot_3,robot_4
8.838495254516602,2.737206,"[16, 11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 7]","[28, 23, 21, 25, 26, 22, 4, 10, 0]","[13, 5, 3, 29, 12, 1]"
8.820055723190308,2.93603,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3]","[13, 5, 4, 10, 0, 1]"
8.795239806175232,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 6, 14, 9, 24]","[28, 23, 21, 7, 12, 25, 26, 22, 29, 3, 4, 10]","[0, 1, 5, 13]"
8.902547240257263,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[7, 21, 16, 6, 9, 14, 2]","[28, 23, 25, 26, 12, 22, 29, 0]","[13, 5, 3, 4, 10, 1]"
8.866779565811157,2.772818,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 10]","[1, 0, 29, 3, 4, 5, 13]"
8.910717844963074,2.7418818,"[7, 11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 23, 16]","[28, 21, 25, 26, 12, 22, 29, 0, 1]","[10, 4, 3, 5, 13]"
8.926320433616638,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[7, 16, 6, 9, 14, 2]","[28, 23, 21, 25, 26, 12, 22, 29, 4, 10, 0]","[13, 5, 3, 1]"
8.797918915748596,3.1683733,"[24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6]","[2, 28, 7]","[23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10]","[0, 1, 5, 13]"
8.897279500961304,3.0985513,"[11, 27, 15, 20, 17, 8, 19, 18]","[2, 14, 9, 6, 24, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 10, 0]","[13, 5, 4, 1]"
8.930063128471375,2.9645352,"[28, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[23, 16, 21, 25, 26, 12, 22, 29, 3, 4]","[1, 0, 10, 5, 13]"
8.898966550827026,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 12, 22, 10, 0]","[13, 5, 4, 3, 29, 1]"
8.8057701587677,3.2624516,"[7, 24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[23, 16]","[0, 28, 21, 25, 26, 4, 10, 5, 13]","[12, 22, 29, 3, 1]"
8.936312437057495,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 16, 7]","[28, 23, 21, 25, 26, 22, 4, 10, 0]","[13, 5, 3, 29, 12, 1]"
8.942737221717834,2.731157,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[6, 9, 14, 2]","[28, 23, 16, 21, 7, 12, 22, 26, 25, 10, 0]","[13, 5, 4, 3, 29, 1]"
8.947874426841736,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[7, 16, 6, 9, 14, 2]","[28, 23, 21, 25, 26, 12, 22, 29, 10, 0, 1]","[3, 4, 5, 13]"
