f1,f2,robot_1,robot_2,robot_3,robot_4
10.076145887374878,3.87396,"[37, 26, 12, 16, 4, 15, 19]","[27, 6, 13, 9, 39, 25, 31]","[17, 24, 34, 8]","[28, 32, 30, 21, 14, 38, 35, 7, 18, 0, 3, 5, 10, 33, 29, 23, 1, 36, 2, 11, 22, 20]"
10.681721210479736,5.242694,"[31, 26, 12, 28, 32, 30, 21, 14, 4, 16, 15, 35, 19, 7, 18, 0, 10, 33, 37, 29, 23, 1, 36, 9, 34, 20, 22, 11, 2, 6, 27, 5]","[25, 39, 13]",[24],"[17, 38, 3, 8]"
10.879726767539978,3.471508,"[3, 5, 37, 33, 1, 9, 34, 32, 30, 21, 4, 16, 35, 18]","[31, 0, 19, 38, 26, 12, 28, 8, 11, 39, 2, 36, 6, 10]","[17, 24, 15, 25, 7, 27, 29, 23, 13, 22, 20]",[14]
11.065783560276031,5.0853844,"[32, 30, 17, 24, 14, 16, 38, 15, 35, 19, 7, 18, 31, 3, 10, 37, 29, 1, 6, 39, 11, 9, 20, 8, 28, 12, 27, 5]","[33, 4, 25]","[21, 0, 26, 2, 36, 23, 13, 34]",[22]
11.256997346878052,4.0718503,"[7, 18, 25, 15, 16, 4, 14, 21, 17, 28, 20, 34, 9, 11, 22, 39, 13, 1, 23, 3]","[6, 36, 2, 26, 12, 32, 8, 30, 24, 35, 19, 0, 31, 33, 29, 37, 10]","[27, 38]",[5]
8.040984988212585,2.43749,"[28, 32, 30, 17, 21, 24, 14, 4, 38, 15, 35, 19]","[3, 5, 27, 31, 7, 25, 18, 0]","[2, 36, 1, 33, 10, 37, 29, 23, 13]","[16, 12, 26, 6, 39, 22, 11, 9, 34, 20, 8]"
11.261710286140442,4.9738684,"[3, 5, 13, 39, 26, 12, 21, 14, 25, 7]","[0, 35, 15, 38, 16, 4, 24, 17, 30, 32, 6, 1, 33, 10, 37, 29, 23, 36, 2, 11, 22, 9, 34, 20, 8, 28, 27]","[19, 31]",[18]
10.873601913452148,3.2362497,"[36, 17, 21, 24, 14, 4, 38, 15, 35, 7]","[3, 23, 13, 22, 28, 26, 6, 31, 0]","[12, 16, 25, 5, 27, 33, 1, 11, 9, 8]","[30, 32, 19, 18, 10, 37, 29, 2, 39, 34, 20]"
10.18327796459198,5.6398783,"[31, 12, 32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19, 7, 25, 18, 0, 10, 37, 29, 23, 13, 11, 22, 9, 34, 8, 28, 2, 36, 1, 6, 27, 5, 3]",[20],[33],"[26, 39]"
11.217858791351318,3.34021,"[3, 2, 12, 30, 14, 16]","[31, 18, 19, 35, 15, 8, 22, 11, 6, 1, 37]","[28, 32, 25, 0, 33, 36, 13, 9]","[17, 21, 24, 4, 38, 7, 5, 27, 10, 29, 23, 26, 39, 34, 20]"
10.975844979286194,4.0487676,"[10, 23, 1, 36, 13, 9, 22, 26, 28, 8, 30, 17, 16, 38, 15, 25, 18, 0, 31]","[3, 27, 33, 29, 6, 2, 11, 34, 20, 12, 32, 14, 4, 35, 19, 7]","[24, 5, 37, 39]",[21]
