f1,f2,robot_1,robot_2,robot_3,robot_4
7.029111921787262,3.1336079,"[9, 10, 12, 13, 22, 21, 20, 27, 0]","[11, 29, 28, 19, 18, 1, 2, 3, 4, 5, 23]","[17, 26, 6, 7, 8]","[24, 14, 15, 25, 16]"
7.940049648284912,2.501709,"[13, 12, 11, 10]","[22, 21, 29, 20, 9]","[26, 17, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
8.14322304725647,2.4666355,"[13, 12, 11, 10, 9]","[22, 21, 29, 20, 28]","[26, 17, 2, 1, 0, 18, 27, 19, 3, 4, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.561500549316406,2.5297832,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 2, 0]",[28],"[8, 7, 6, 5, 4, 3, 19, 27, 18, 1, 17, 26]","[16, 25, 15, 14, 23, 24]"
7.278153955936432,2.6879096,"[9, 10, 11, 12, 13, 22, 21, 20, 27, 0]","[29, 4, 3, 2, 1, 18, 19, 28]","[26, 17, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.678055584430695,2.5032954,"[4, 21, 22, 13, 12, 11, 10, 9, 28, 0]","[19, 27, 18, 1, 2, 3, 29]","[17, 26, 6, 5, 20, 23, 7, 8]","[24, 14, 15, 25, 16]"
8.700156450271606,2.3076255,"[0, 1, 20, 29, 21, 22, 23, 13, 12, 11, 10, 9, 27]","[28, 19, 18]","[14, 2, 3, 4, 5, 6, 7]","[8, 17, 26, 24, 15, 25, 16]"
8.276169538497925,2.4666355,"[13, 12, 11, 10, 9]","[22, 21, 29, 20, 28, 19]","[26, 17, 2, 1, 0, 18, 27, 3, 4, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.153430938720703,2.8890367,"[18, 9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 0]","[1, 2, 3, 4, 5]","[17, 26, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.317484200000763,2.7272398,"[9, 10, 13, 22, 21, 20, 27, 0]","[28, 19, 18, 1, 2, 3, 4, 29, 11, 12]","[26, 17, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.781112492084503,2.5319228,"[27, 20, 21, 22, 13, 12, 10, 9]","[28, 19, 18, 0, 1, 2, 3, 29, 11]","[26, 17, 4, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.960810899734497,2.5021186,"[9, 10, 11, 12, 13, 29, 2, 0]","[22, 21, 20, 28, 19]","[8, 7, 6, 5, 4, 3, 27, 18, 1, 17, 26]","[16, 25, 15, 14, 23, 24]"
7.617309868335724,2.5387592,"[0, 27, 21, 22, 13, 12, 10, 9]","[20, 28, 19, 18, 1, 2, 3, 4, 29, 11]","[26, 17, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.068466007709503,3.014753,"[18, 9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 0]","[23, 4, 3, 2, 1]","[26, 17, 5, 6, 7, 8]","[24, 14, 15, 25, 16]"
7.757818281650543,2.5325923,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 0]","[18, 1, 2]","[8, 7, 23, 6, 5, 4, 3, 17, 26]","[24, 14, 15, 25, 16]"
7.164404630661011,2.736956,"[9, 10, 11, 13, 29, 2, 0]","[20, 28, 19, 27, 18, 1, 3, 4, 21, 22, 12]","[26, 17, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.351368248462677,2.586994,"[9, 10, 11, 12, 13, 22, 21, 27, 0]","[20, 28, 19, 18, 1, 2, 3, 29]","[26, 17, 4, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
8.123369038105011,2.4962509,"[0, 27, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[18, 1, 2, 19, 28]","[8, 7, 23, 6, 5, 4, 3, 17, 26]","[24, 14, 15, 25, 16]"
7.584842264652252,2.5692825,"[0, 4, 20, 21, 13, 12, 10, 9, 18]","[11, 29, 3, 2, 1, 27, 19, 28]","[17, 26, 6, 5, 22, 23, 7, 8]","[24, 14, 15, 25, 16]"
8.726587414741516,2.3664937,"[9, 10, 11, 12, 13, 20]","[22, 21, 29]","[23, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5, 6, 7]","[8, 17, 26, 24, 14, 15, 25, 16]"
7.351065218448639,2.595315,"[0, 1, 27, 19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9, 18]","[2, 3, 4]","[26, 17, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
9.165535926818848,2.411137,"[9, 12, 22, 7, 29, 20, 0]","[10, 27, 28, 21, 23, 11]","[19, 18, 1, 2, 3, 4, 5, 6]","[8, 17, 26, 13, 14, 24, 15, 25, 16]"
8.36089825630188,2.4666355,"[13, 12, 11, 10, 9]","[22, 21, 29, 20, 28, 19, 27]","[26, 17, 1, 0, 18, 2, 3, 4, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.212825953960419,3.0758965,"[18, 9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 0]","[1, 2, 3, 4, 5, 6]","[17, 26, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.373182594776154,2.6027951,"[18, 9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 0]","[1, 2, 3]","[26, 17, 4, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.270893573760986,2.8434448,"[9, 10, 11, 12, 13, 29, 2, 0]","[20, 28, 19, 27, 18, 1, 3, 4, 21, 22]","[26, 17, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.248121678829193,2.8637788,"[9, 10, 11, 12, 13, 23, 22, 21, 29, 20, 27, 0]","[28, 19, 18, 1, 2, 3, 4]","[8, 7, 6, 5, 17, 26]","[24, 14, 15, 25, 16]"
7.442800879478455,2.595315,"[0, 1, 27, 19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9, 18]","[2, 3, 4]","[8, 7, 6, 5, 17, 26]","[16, 25, 15, 14, 23, 24]"
7.1674604415893555,3.420826,"[9, 10, 11, 12, 13, 23, 22, 21, 29, 20, 27, 0]","[28, 19, 18, 1, 2, 3, 4, 5, 6, 7]","[17, 26, 8]","[24, 14, 15, 25, 16]"
7.8029497265815735,2.5502691,"[0, 27, 20, 21, 22, 13, 12, 11, 10, 9]","[28, 19, 18, 1, 2, 3, 29]","[26, 17, 4, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.322352170944214,2.8169255,"[9, 10, 12, 13, 22, 21, 2]","[20, 28, 19, 27, 18, 0, 1, 3, 4, 5, 29, 11]","[17, 26, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
8.236611247062683,2.5457978,"[0, 2, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[19, 27, 18, 1, 3, 28]","[26, 17, 4, 5, 6]","[8, 7, 23, 14, 24, 15, 25, 16]"
7.870196640491486,2.567969,"[0, 2, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[28, 3, 1, 18, 27, 19]","[26, 17, 4, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
8.49504566192627,2.4678023,"[9, 10, 13, 22, 21, 20, 27, 0]","[11, 29, 23, 12]","[28, 19, 18, 1, 2, 3, 4, 5, 6, 7]","[16, 25, 15, 14, 24, 26, 17, 8]"
7.394345581531525,2.6299713,"[9, 10, 13, 22, 21, 20, 27, 0]","[28, 19, 18, 1, 2, 3, 29, 11, 12]","[26, 17, 4, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
8.112663328647614,2.562567,"[0, 2, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[18, 1, 27, 19]","[8, 7, 23, 6, 5, 4, 3, 17, 26]","[24, 14, 15, 25, 16]"
8.80421006679535,2.4666355,"[13, 12, 11, 10, 9]","[21, 29, 20]","[23, 22, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5, 6, 7]","[8, 17, 26, 24, 14, 15, 25, 16]"
8.254628241062164,2.5615804,"[0, 27, 20, 21, 22, 13, 10, 9]","[11, 29, 3, 23, 12]","[8, 7, 6, 5, 4, 28, 19, 18, 1, 2, 17, 26]","[24, 14, 15, 25, 16]"
7.270522654056549,2.8867123,"[0, 27, 19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[18, 1, 2, 3, 4, 5, 23]","[17, 26, 6, 7, 8]","[24, 14, 15, 25, 16]"
7.624293386936188,2.601501,"[0, 1, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9, 27, 18]","[19, 2, 3, 4]","[8, 7, 23, 6, 5, 17, 26]","[24, 14, 15, 25, 16]"
8.41249394416809,2.5102587,"[0, 19, 20, 29, 13, 12, 11, 10]","[9, 18, 27, 28, 21, 22]","[8, 7, 6, 5, 4, 3, 2, 1, 17, 26]","[16, 25, 15, 14, 23, 24]"
9.258255004882812,2.464807,"[9, 10, 12, 13, 22, 21, 20]","[19, 27, 18, 0, 1, 2, 28, 29, 11]","[7, 23, 3, 4, 5, 6, 26]","[8, 17, 24, 14, 15, 25, 16]"
8.479074239730835,2.562567,"[0, 2, 28, 29, 21, 22, 13, 12, 11, 10, 9]","[19, 27, 18]","[8, 7, 6, 5, 20, 1, 3, 4, 17, 26]","[16, 25, 15, 14, 23, 24]"
7.664281904697418,2.6285043,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 0]","[18, 1, 2, 3]","[8, 7, 23, 6, 5, 4, 17, 26]","[24, 14, 15, 25, 16]"
7.4398844838142395,2.7304897,"[0, 27, 19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9, 18]","[1, 2, 3, 4]","[26, 17, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.33186274766922,2.9200377,"[9, 10, 12, 13, 22, 21, 20, 27]","[28, 19, 18, 0, 1, 2, 3, 29, 23, 11]","[26, 17, 4, 5, 6, 7, 8]","[24, 14, 15, 25, 16]"
8.572694540023804,2.4712956,"[9, 10, 13, 22, 21, 20, 27, 0]","[11, 29, 12]","[23, 28, 19, 18, 1, 2, 3, 4, 5, 6]","[16, 25, 15, 14, 24, 7, 26, 17, 8]"
8.656092643737793,2.4678023,"[9, 10, 12, 13, 22, 21, 20, 27, 0]","[11, 29, 28]","[23, 19, 18, 1, 2, 3, 4, 5, 6, 7]","[16, 25, 15, 14, 24, 26, 17, 8]"
7.441092073917389,2.6530433,"[9, 10, 12, 13, 22, 21, 20, 27, 0]","[28, 19, 18, 1, 2, 3, 4, 5, 29, 11]","[8, 7, 23, 6, 26, 17]","[24, 14, 15, 25, 16]"
8.220488131046295,2.582709,"[0, 3, 29, 22, 13, 12, 11, 10, 9]","[18, 1, 27, 19, 28, 21]","[17, 26, 6, 5, 4, 2, 20, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.282208621501923,2.92864,"[27, 9, 10, 11, 12, 13, 22, 21, 29, 1, 0]","[23, 4, 3, 2, 18, 19, 28, 20]","[8, 7, 6, 5, 17, 26]","[24, 14, 15, 25, 16]"
8.918188691139221,2.4666355,"[13, 12, 11, 10, 9]","[21, 29, 20]","[23, 22, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5, 6]","[8, 17, 26, 7, 24, 14, 15, 25, 16]"
7.976911544799805,2.6112132,"[9, 10, 11, 12, 13, 22, 29, 2, 0]","[21, 20, 28, 19, 27, 1, 18]","[7, 6, 5, 4, 3, 17, 26]","[8, 23, 14, 24, 15, 25, 16]"
7.318620443344116,3.1489196,"[0, 27, 20, 21, 22, 13, 10, 9]","[11, 29, 28, 19, 18, 1, 2, 3, 4, 5, 6, 7, 23, 12]","[17, 26, 8]","[24, 14, 15, 25, 16]"
7.550242483615875,2.6885948,"[9, 10, 11, 12, 13, 22, 21, 29, 27, 0]","[28, 19, 18, 1, 2, 3, 4, 20]","[8, 7, 23, 6, 5, 17, 26]","[24, 14, 15, 25, 16]"
7.289911270141602,3.3318768,"[9, 10, 12, 13, 22, 21, 20, 27]","[11, 29, 28, 19, 18, 0, 1, 2, 3, 4, 5, 6, 23]","[17, 26, 7, 8]","[24, 14, 15, 25, 16]"
7.355163633823395,2.9713533,"[0, 27, 20, 21, 22, 13, 10, 9]","[11, 29, 28, 19, 18, 1, 2, 3, 4, 5, 23, 12]","[17, 26, 6, 7, 8]","[24, 14, 15, 25, 16]"
7.623899698257446,2.6597495,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27]","[18, 0, 1, 2]","[26, 17, 3, 4, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
8.594253063201904,2.4962509,"[0, 27, 20, 21, 22, 13, 10, 9]","[11, 29, 12]","[23, 28, 19, 18, 1, 2, 3, 4, 5, 6, 7]","[8, 17, 26, 24, 14, 15, 25, 16]"
7.450561106204987,2.8434448,"[9, 10, 11, 12, 13, 29, 2, 0]","[20, 28, 19, 27, 18, 1, 3, 4, 21, 22]","[26, 17, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.621881723403931,2.6880074,"[0, 2, 29, 22, 13, 12, 11, 10, 9]","[20, 28, 19, 27, 18, 1, 3, 4, 21]","[26, 17, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.516707003116608,2.806571,"[0, 27, 20, 21, 22, 13, 10, 9]","[28, 19, 18, 1, 2, 3, 29, 23, 12, 11]","[26, 17, 4, 5, 6, 7, 8]","[24, 14, 15, 25, 16]"
8.748788833618164,2.4678023,"[0, 1, 21, 22, 13, 12, 10, 9, 27]","[11, 29, 20]","[23, 28, 19, 18, 2, 3, 4, 5, 6, 7]","[16, 25, 15, 14, 24, 26, 17, 8]"
7.810249626636505,2.6492589,"[9, 10, 11, 12, 13, 22, 21, 20, 27, 0]","[18, 1, 19, 28, 29]","[8, 7, 23, 6, 5, 4, 3, 2, 17, 26]","[24, 14, 15, 25, 16]"
8.130010902881622,2.6470616,"[13, 12, 11, 10]","[22, 21, 29, 20, 28, 19, 9]","[8, 7, 6, 5, 4, 3, 27, 18, 0, 1, 2, 17, 26]","[24, 23, 14, 15, 25, 16]"
8.259294986724854,2.5981128,"[13, 12, 11, 10]","[22, 21, 29, 20, 28, 2, 1, 0, 18, 27, 19, 9]","[26, 17, 3, 4, 5, 6, 7]","[8, 23, 14, 24, 15, 25, 16]"
8.652314186096191,2.4962509,"[0, 27, 20, 29, 21, 22, 13, 12, 11, 10, 9]",[28],"[23, 19, 18, 1, 2, 3, 4, 5, 6, 7]","[8, 17, 26, 24, 14, 15, 25, 16]"
8.35469126701355,2.6066647,"[9, 10, 11, 12, 13, 20]","[22, 21, 29, 28, 19, 27, 18]","[26, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
8.771279096603394,2.4712956,"[9, 10, 12, 13, 22, 21, 20, 27, 0]","[11, 29, 23]","[28, 19, 18, 1, 2, 3, 4, 5, 6]","[16, 25, 15, 14, 24, 7, 26, 17, 8]"
7.815922975540161,2.656215,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 18]","[0, 1, 2]","[8, 7, 6, 5, 4, 3, 17, 26]","[16, 25, 15, 14, 23, 24]"
7.407173812389374,3.0880709,"[9, 10, 12, 13, 22, 21, 20, 27, 0]","[11, 29, 28, 19, 18, 1, 2, 3, 4, 23]","[8, 7, 6, 5, 17, 26]","[24, 14, 15, 25, 16]"
7.418734848499298,3.0758965,"[18, 9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 0]","[1, 2, 3, 4, 5, 6]","[17, 26, 7, 23, 8]","[24, 14, 15, 25, 16]"
7.453496038913727,3.042465,"[9, 10, 13, 22, 21, 20, 27, 0]","[11, 29, 28, 19, 18, 1, 2, 3, 4, 5, 6, 23, 12]","[17, 26, 7, 14, 8]","[24, 15, 25, 16]"
7.8657267689704895,2.6492589,"[27, 9, 10, 11, 12, 13, 22, 21, 1, 0]","[29, 20, 28, 19, 18]","[8, 7, 23, 6, 5, 4, 3, 2, 17, 26]","[24, 14, 15, 25, 16]"
7.553431808948517,2.8432958,"[0, 27, 21, 22, 13, 10, 9]","[20, 28, 19, 18, 1, 2, 3, 29, 23, 12, 11]","[26, 17, 4, 5, 6, 7, 8]","[24, 14, 15, 25, 16]"
7.490279197692871,3.0419028,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27]","[18, 0, 1, 2, 3, 4, 5]","[17, 26, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.351223468780518,3.176834,"[27, 9, 10, 11, 22, 21, 20, 4, 3]","[29, 28, 19, 18, 0, 1, 2, 5, 6, 23, 13, 12]","[17, 26, 7, 8]","[24, 14, 15, 25, 16]"
7.50984913110733,2.9713533,"[9, 10, 13, 22, 21, 20, 27, 0]","[11, 29, 28, 19, 18, 1, 2, 3, 4, 5, 23, 12]","[17, 26, 6, 7, 14, 8]","[24, 15, 25, 16]"
9.079356789588928,2.4678023,"[9, 10, 11, 12, 13, 20]","[22, 21, 29]","[23, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5, 6, 7]","[16, 25, 15, 14, 24, 26, 17, 8]"
7.636345207691193,2.8133051,"[9, 10, 11, 12, 13, 22, 29, 2, 0]","[20, 28, 19, 27, 18, 1, 3, 4, 5, 21]","[8, 7, 23, 6, 26, 17]","[24, 14, 15, 25, 16]"
7.724901497364044,2.7985466,"[0, 27, 20, 21, 22, 13, 12, 11, 10, 9]","[28, 19, 18, 1, 2, 3, 4, 5, 29]","[17, 26, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
8.287674248218536,2.627914,"[10, 11, 12, 13, 22]","[21, 29, 20, 28, 19, 27, 1, 0, 18, 9]","[17, 26, 7, 6, 5, 4, 3, 2, 23, 14, 8]","[24, 15, 25, 16]"
7.825183629989624,2.7556615,"[27, 19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[18, 0, 1, 2, 3]","[26, 17, 4, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
8.077947735786438,2.6747262,"[9, 11, 12, 13, 20]","[22, 21, 29, 28, 10]","[8, 7, 6, 5, 4, 3, 19, 27, 18, 0, 1, 2, 17, 26]","[16, 25, 15, 14, 23, 24]"
8.691019535064697,2.4962509,"[0, 27, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[18, 1, 2, 19]","[23, 3, 4, 5, 6, 7]","[8, 17, 26, 24, 14, 15, 25, 16]"
7.678452789783478,2.8168051,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 27, 0]","[19, 18, 1, 2, 3, 4]","[8, 7, 23, 6, 5, 17, 26]","[24, 14, 15, 25, 16]"
8.974321603775024,2.4712956,"[9, 10, 11, 12, 13, 20]",[21],"[23, 22, 29, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5, 6]","[16, 25, 15, 14, 24, 7, 26, 17, 8]"
7.562071740627289,3.0529735,"[9, 10, 13, 22, 21, 20, 27]","[11, 29, 28, 19, 18, 0, 1, 2, 3, 4, 23, 12]","[8, 7, 6, 5, 17, 26]","[24, 14, 15, 25, 16]"
8.458690643310547,2.6066647,"[20, 29, 13, 12, 11, 10, 9]","[22, 21, 28, 19, 27, 18]","[26, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
7.941791355609894,2.6891108,"[0, 27, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[19, 18, 1, 2, 3]","[26, 17, 4, 5, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.448427438735962,3.0758965,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 18]","[5, 4, 3, 2, 1, 0]","[17, 26, 6, 7, 8]","[16, 25, 15, 14, 23, 24]"
8.153052628040314,2.6492589,"[0, 27, 20, 21, 22, 13, 12, 10, 9]","[18, 1, 19, 28, 29, 11]","[8, 7, 23, 6, 5, 4, 3, 2, 17, 26]","[24, 14, 15, 25, 16]"
7.933359324932098,2.7521272,"[18, 27, 19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[0, 1, 2, 3]","[8, 7, 6, 5, 4, 17, 26]","[24, 23, 14, 15, 25, 16]"
8.343112289905548,2.62958,"[0, 27, 20, 21, 22, 13, 12, 11, 10, 9]","[29, 28, 19, 2, 1, 18]","[8, 7, 23, 6, 5, 4, 3, 17, 26]","[24, 14, 15, 25, 16]"
7.616508066654205,2.9258163,"[9, 10, 13, 22, 21, 27, 0]","[11, 29, 20, 28, 19, 18, 1, 2, 3, 4, 23, 12]","[26, 17, 5, 6, 7, 14, 8]","[24, 15, 25, 16]"
9.179498553276062,2.4678023,"[13, 12, 11, 10, 9]","[22, 21, 29]","[23, 20, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5, 6, 7]","[16, 25, 15, 14, 24, 26, 17, 8]"
7.532090485095978,3.0590506,"[9, 10, 11, 12, 13, 22, 21, 29, 2, 0]","[20, 28, 19, 27, 18, 1, 3, 4, 5]","[17, 26, 6, 23, 7, 8]","[24, 14, 15, 25, 16]"
7.363462746143341,3.2016132,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 18]","[23, 4, 3, 2, 1, 0]","[26, 17, 5, 6, 7, 8]","[24, 14, 15, 25, 16]"
