f1,f2,robot_1,robot_2,robot_3,robot_4
7.728327512741089,2.3095524,"[32, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[0, 18, 25, 35, 19, 7, 31, 3, 5, 27, 10]","[28, 12, 26, 6, 33, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
7.273267507553101,2.3718479,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19, 7]","[0, 25, 18, 31, 27, 5, 3]","[28, 12, 26, 6, 33, 10, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
7.328286528587341,2.3718479,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[0, 18, 25, 7, 31, 27, 5, 3]","[28, 12, 26, 6, 33, 10, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
8.014543294906616,2.303742,"[32, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[31, 7, 19, 35, 25, 18, 0]","[28, 12, 26, 6, 27, 5, 3, 10, 1, 36, 2, 39, 11, 22, 20, 8]","[33, 37, 29, 23, 13, 9, 34]"
8.033121347427368,2.3457022,"[32, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[0, 18, 25, 35, 19, 7, 31]","[28, 12, 26, 6, 27, 5, 3, 10, 1, 36, 2, 39, 20, 8]","[22, 11, 33, 37, 29, 23, 13, 9, 34]"
7.216314017772675,2.5310633,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[0, 18, 25, 7, 31]","[28, 12, 26, 27, 5, 3, 10, 33, 37, 29, 23, 1, 6, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
8.032049059867859,2.2890363,"[28, 32, 17, 21, 24, 4, 15, 35, 19, 25, 18]","[0, 31, 3, 5, 27, 33, 23, 29, 37, 10]","[12, 26, 6, 1, 2, 36, 13, 39, 22, 11, 9, 34]","[8, 20, 7, 38, 16, 14, 30]"
7.368780851364136,2.415739,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[3, 5, 27, 31, 7, 25, 18, 0]","[28, 12, 26, 6, 1, 33, 10, 37, 29, 23, 20, 8]","[22, 11, 39, 2, 36, 13, 9, 34]"
7.848575830459595,2.3095524,"[32, 30, 17, 21, 24, 14, 4]","[0, 18, 25, 19, 35, 15, 38, 16, 7, 31, 3, 5, 27, 10]","[28, 12, 26, 6, 33, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
8.067923069000244,2.3457022,"[32, 30, 17, 21, 24, 14, 4, 38, 16]","[31, 7, 19, 15, 35, 25, 18, 0]","[28, 12, 26, 6, 27, 5, 3, 10, 1, 36, 2, 39, 20, 8]","[22, 11, 33, 37, 29, 23, 13, 9, 34]"
7.546978712081909,2.3718479,"[32, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[3, 5, 27, 31, 7, 19, 35, 25, 18, 0]","[28, 12, 26, 6, 33, 10, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
7.278863430023193,2.4943335,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[3, 31, 7, 25, 18, 0]","[28, 12, 26, 27, 5, 10, 33, 37, 29, 23, 1, 6, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
7.316551208496094,2.5495403,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19, 25, 7]","[0, 18, 31, 27, 5, 3]","[28, 12, 26, 6, 33, 10, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
7.425546646118164,2.3421319,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19, 7]","[0, 25, 18, 31, 3, 5, 27, 10]","[28, 12, 26, 6, 1, 33, 37, 29, 23, 36, 8]","[22, 11, 39, 2, 13, 9, 34, 20]"
8.047615766525269,2.3537571,"[32, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[0, 18, 25, 35, 19, 7, 31, 3]","[28, 12, 26, 6, 27, 5, 10, 1, 2, 39, 20, 8]","[22, 11, 36, 33, 37, 29, 23, 13, 9, 34]"
8.619950532913208,2.333757,"[28, 32, 30, 17, 21, 24, 14, 4]","[3, 26, 12, 16, 38, 15, 35, 19, 7, 25, 18, 0, 31]","[8, 20, 39, 2, 1, 33, 37, 10, 5, 27, 6]","[22, 11, 36, 23, 29, 13, 9, 34]"
8.153369665145874,2.3457022,"[32, 30, 17, 21, 24, 14, 4]","[31, 7, 16, 38, 15, 35, 19, 25, 18, 0]","[28, 12, 26, 6, 27, 5, 3, 10, 1, 36, 2, 39, 20, 8]","[22, 11, 33, 37, 29, 23, 13, 9, 34]"
7.56277072429657,2.3846104,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35]","[0, 18, 25, 19, 7, 31, 3, 5, 27, 10]","[28, 12, 26, 6, 1, 33, 37, 29, 23, 36, 2, 39, 20, 8]","[22, 11, 13, 9, 34]"
7.547922849655151,2.3718479,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35]","[0, 18, 25, 19, 7, 31, 27, 5, 3]","[28, 12, 26, 6, 33, 10, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
7.485062003135681,2.4268224,"[32, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[0, 18, 25, 35, 19, 7, 31, 5, 3]","[28, 12, 26, 27, 10, 33, 37, 29, 23, 1, 6, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
7.819506049156189,2.316533,"[32, 30, 17, 21, 24, 14, 4]","[10, 27, 5, 3, 31, 7, 16, 38, 15, 35, 19, 25, 18, 0]","[28, 12, 26, 6, 1, 33, 37, 29, 23, 36, 8]","[22, 11, 39, 2, 13, 9, 34, 20]"
7.700201988220215,2.3344727,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35]","[0, 18, 25, 19, 7, 31, 3, 5, 27, 10]","[28, 12, 26, 6, 1, 33, 37, 29, 23, 36, 8]","[22, 11, 39, 2, 13, 9, 34, 20]"
7.266369819641113,2.4268224,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[0, 18, 25, 7, 31, 5, 3]","[28, 12, 26, 27, 10, 33, 37, 29, 23, 1, 6, 8]","[20, 34, 9, 13, 36, 2, 39, 11, 22]"
7.847577452659607,2.34665,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[3, 31, 7, 25, 18, 0]","[28, 12, 26, 6, 27, 5, 10, 33, 1, 2, 39, 20, 8]","[22, 11, 36, 37, 29, 23, 13, 9, 34]"
7.587472915649414,2.415739,"[32, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[0, 18, 25, 35, 19, 7, 31, 27, 5, 3]","[28, 12, 26, 6, 1, 33, 10, 37, 29, 23, 20, 8]","[34, 9, 13, 36, 2, 39, 11, 22]"
7.668853521347046,2.3718479,"[32, 30, 17, 21, 24, 14, 4, 15]","[3, 5, 27, 31, 7, 16, 38, 35, 19, 25, 18, 0]","[28, 12, 26, 6, 33, 10, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
7.617531895637512,2.5201445,"[28, 32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19, 7]","[0, 25, 18, 31, 3]","[12, 26, 6, 27, 5, 10, 33, 37, 29, 23, 20, 8]","[22, 11, 39, 2, 1, 36, 13, 9, 34]"
7.725730061531067,2.3421319,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19, 7]","[0, 25, 18, 31, 5, 3]","[28, 12, 26, 27, 10, 37, 33, 1, 6, 8]","[22, 11, 39, 2, 36, 23, 29, 13, 9, 34, 20]"
7.793242573738098,2.3373203,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[3, 31, 7, 25, 18, 0]","[28, 12, 26, 27, 5, 10, 37, 33, 1, 6, 8]","[22, 11, 39, 2, 36, 23, 29, 13, 9, 34, 20]"
7.883880138397217,2.369768,"[32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[0, 18, 25, 7, 31, 27, 5, 3]","[28, 12, 26, 6, 33, 10, 37, 29, 1, 8]","[20, 34, 9, 13, 23, 36, 2, 39, 11, 22]"
7.44201135635376,2.5008426,"[28, 32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19]","[3, 31, 7, 25, 18, 0]","[12, 26, 27, 5, 10, 33, 37, 29, 23, 1, 6, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
8.0956711769104,2.3457022,"[32, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[0, 18, 25, 35, 19, 7, 31, 3]","[28, 12, 26, 6, 27, 5, 10, 1, 36, 2, 39, 20, 8]","[22, 11, 33, 37, 29, 23, 13, 9, 34]"
7.70772123336792,2.415739,"[32, 30, 17, 21, 24, 14, 4]","[3, 5, 27, 31, 7, 16, 38, 15, 35, 19, 25, 18, 0]","[28, 12, 26, 6, 1, 33, 10, 37, 29, 23, 20, 8]","[22, 11, 39, 2, 36, 13, 9, 34]"
8.12707805633545,2.3537571,"[32, 30, 17, 21, 24, 14, 4, 15, 38]","[31, 7, 16, 19, 35, 25, 18, 0]","[28, 12, 26, 6, 27, 5, 3, 10, 1, 2, 39, 20, 8]","[22, 11, 36, 33, 37, 29, 23, 13, 9, 34]"
7.6889907121658325,2.3718479,"[32, 30, 17, 21, 24, 14, 4, 15, 38]","[0, 18, 25, 35, 19, 16, 7, 31, 27, 5, 3]","[28, 12, 26, 6, 33, 10, 37, 29, 23, 1, 8]","[22, 11, 39, 2, 36, 13, 9, 34, 20]"
