f1,f2,robot_1,robot_2,robot_3,robot_4
7.410027027130127,2.5148003,"[19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9]",[],"[27, 18, 0, 1, 2, 3, 4]","[8, 7, 26, 17, 5, 6, 23, 15, 14, 24, 25, 16]"
7.627959668636322,2.468884,"[18, 9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 1, 0]","[3, 2]","[8, 7, 6, 23, 4, 5, 17, 26]","[24, 14, 15, 25, 16]"
6.859039902687073,2.5856402,"[0, 1, 2, 3, 29, 9, 10, 11, 12, 13, 22, 21, 20, 28, 19, 27, 18]","[4, 5, 6, 23]","[17, 26, 7, 8]","[24, 14, 15, 25, 16]"
6.716221451759338,2.7853596,"[18, 9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 1, 0]","[2, 3, 4, 5, 6, 23]","[17, 26, 7, 8]","[24, 14, 15, 25, 16]"
7.363957643508911,2.5784779,[],"[10, 11, 12, 13, 23, 22, 21, 29, 20, 28, 19, 27, 9]","[6, 18, 0, 1, 2, 3, 4, 5]","[16, 25, 15, 14, 24, 7, 26, 17, 8]"
8.939160108566284,2.3826208,"[9, 10, 11, 12, 13, 29, 20]","[15, 23, 22, 21]","[6, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5]","[8, 17, 26, 7, 24, 14, 25, 16]"
7.86567348241806,2.6228428,"[9, 10, 11, 12, 13, 23, 22, 21, 20, 19]","[29, 28, 27, 1, 0, 18]","[8, 7, 6, 5, 4, 3, 2, 17, 26]","[24, 14, 15, 25, 16]"
8.024453341960907,2.4690666,"[9, 10, 11, 12, 13, 22, 21, 29, 20]","[18, 0, 1, 27, 19, 28]","[26, 17, 5, 4, 3, 2, 23, 6, 7, 8]","[24, 14, 15, 25, 16]"
8.96893835067749,2.4666355,"[13, 12, 11, 10, 9]","[15, 23, 22]","[6, 21, 29, 20, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5]","[8, 17, 26, 7, 24, 14, 25, 16]"
6.860648274421692,2.689498,"[0, 1, 2, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9, 19, 27, 18]","[3, 4, 5, 6, 23]","[17, 26, 7, 8]","[24, 14, 15, 25, 16]"
8.058172166347504,2.6842847,"[19, 20, 21, 22, 23, 13, 12, 11, 10, 9]","[29, 28, 2, 1, 0, 18, 27]","[8, 7, 6, 5, 4, 3, 17, 26]","[24, 14, 15, 25, 16]"
8.058177173137665,2.4914098,"[19, 20, 21, 22, 13, 12, 11, 10, 9]","[18, 0, 1, 27, 28, 29]","[26, 17, 5, 4, 3, 2, 23, 6, 7, 8]","[24, 14, 15, 25, 16]"
7.479184329509735,2.845459,"[0, 1, 27, 19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9, 18]","[2, 3, 4, 5]","[17, 26, 7, 6, 23, 8]","[24, 14, 15, 25, 16]"
8.053337752819061,2.7036994,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 19]","[28, 3, 2, 1, 0, 18, 27]","[8, 7, 6, 23, 4, 5, 17, 26]","[24, 14, 15, 25, 16]"
7.6832645535469055,2.7387812,"[9, 10, 11, 12, 13, 23, 22, 21, 20, 19]","[29, 28, 3, 2, 1, 0, 18, 27]","[8, 7, 6, 5, 4, 17, 26]","[24, 14, 15, 25, 16]"
7.596479892730713,2.7932868,[],"[10, 11, 12, 13, 22, 21, 20, 29, 9]","[23, 28, 19, 27, 18, 0, 1, 2, 3, 4]","[16, 25, 15, 14, 24, 6, 5, 17, 26, 7, 8]"
9.040703058242798,2.4666355,"[13, 12, 11, 10, 9]","[22, 29]","[23, 21, 20, 28, 19, 27, 18, 0, 1, 2, 3, 4, 5, 6]","[8, 17, 26, 7, 24, 14, 15, 25, 16]"
6.860783219337463,2.903429,"[0, 1, 27, 19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9, 18]","[2, 3, 4, 5, 7, 6, 23]","[17, 26, 8]","[24, 14, 15, 25, 16]"
7.678035080432892,2.75364,"[19, 20, 21, 22, 23, 13, 12, 11, 10, 9]","[28, 27, 18, 0, 1, 2, 3, 4, 29]","[8, 7, 6, 5, 17, 26]","[24, 14, 15, 25, 16]"
7.923220694065094,2.7387812,"[19, 20, 21, 22, 23, 13, 12, 11, 10, 9]","[29, 28, 3, 2, 1, 0, 18, 27]","[8, 7, 6, 5, 4, 17, 26]","[24, 14, 15, 25, 16]"
6.948241174221039,2.9132056,"[18, 9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 0]","[1, 2, 3, 4, 5, 23]","[17, 26, 6, 7, 8]","[24, 14, 15, 25, 16]"
7.6107863783836365,2.8850393,"[9, 10, 11, 12, 13, 22, 21, 29, 20, 28, 19, 27, 18]","[0, 1, 2, 3, 4]","[26, 17, 5, 23, 6, 7, 8]","[24, 14, 15, 25, 16]"
8.11336749792099,2.5148003,"[19, 28, 20, 29, 21, 22, 13, 12, 11, 10, 9]","[18, 0, 1, 27]","[26, 17, 5, 4, 3, 2, 23, 6, 7, 8]","[24, 14, 15, 25, 16]"
