f1,f2,robot_1,robot_2,robot_3,robot_4
6.806724190711975,2.8542023,"[24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[21, 16, 23, 28, 25, 26, 22, 12, 7]","[10, 4, 3, 29]","[0, 1, 5, 13]"
6.824997365474701,2.4061658,"[11, 27, 15, 20, 17, 8, 19, 18]","[2, 14, 9, 6, 24, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
7.438976943492889,2.2344363,"[18, 19, 8, 17, 27]","[7, 24, 11, 15, 20, 14, 9, 6, 2]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
7.305434048175812,2.3615246,"[18, 19, 8, 17, 27, 20, 15]","[2, 6, 14, 9, 11, 24, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
8.071920394897461,2.2232246,"[27, 17, 8, 19, 11]","[2, 6, 9, 14, 20, 15, 24, 7]","[18, 28, 23, 16, 21, 25, 26, 12, 22, 29, 10]","[13, 5, 4, 3, 0, 1]"
8.216773986816406,2.203496,"[19, 8, 17, 27]","[7, 24, 11, 15, 20, 14, 9, 6, 2]","[18, 28, 23, 16, 21, 12, 22, 26, 25]","[1, 0, 10, 29, 3, 4, 5, 13]"
6.519604444503784,3.1489072,"[7, 24, 28, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[22, 26, 25, 23, 16, 21]","[1, 0, 10, 12, 29, 3, 4, 5, 13]",[]
6.868412613868713,2.494451,"[11, 18, 27, 17, 14, 9, 6, 2]","[24, 23, 16, 21, 7]","[19, 8, 20, 15]","[28, 25, 26, 12, 22, 29, 3, 4, 10, 0, 1, 5, 13]"
7.4699320793151855,2.2880003,"[15, 20, 17, 8, 19, 27, 11]","[2, 14, 9, 6, 24, 7]","[18, 28, 23, 16, 21, 25, 26, 12, 22, 29]","[13, 5, 3, 4, 10, 0, 1]"
7.906723737716675,2.2344363,"[18, 19, 8, 17, 27]","[7, 24, 11, 15, 20, 14, 9, 6, 2]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4]","[1, 0, 10, 5, 13]"
8.157816529273987,2.2239766,"[19, 8, 17, 27]","[7, 24, 11, 15, 20, 14, 9, 6, 2]","[18, 28, 23, 16, 21, 25, 26, 12, 22, 29, 10, 0]","[1, 4, 3, 5, 13]"
6.904006898403168,2.4061658,"[11, 27, 15, 20, 17, 8, 19, 18]","[2, 14, 9, 6, 24, 16, 7]","[28, 23, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
6.753552675247192,3.5033188,"[7, 16, 21, 25, 26, 23, 28, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24]","[0, 10, 4, 3, 29, 22, 12]","[1, 5]",[13]
7.832527995109558,2.2858844,"[20, 17, 8, 19, 27, 11]","[7, 16, 24, 15, 14, 9, 6, 2]","[18, 28, 23, 21, 25, 26, 12, 22, 29, 3, 4]","[1, 0, 10, 5, 13]"
7.889835834503174,2.273043,"[15, 20, 17, 8, 19, 27]","[7, 24, 11, 9, 14, 6, 2]","[18, 28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 0]","[1, 10, 4, 5, 13]"
6.922150671482086,2.8542023,"[24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[7, 21, 25, 26, 28, 23, 16]","[0, 10, 4, 3, 29, 22, 12]","[1, 5, 13]"
7.171534359455109,2.4061658,"[11, 27, 15, 20, 17, 8, 19, 18]","[2, 14, 9, 6, 24, 28, 23, 16, 21, 25, 26, 12, 7]","[0, 29, 22, 3, 4, 10, 1]","[13, 5]"
7.515568971633911,2.2880003,"[11, 27, 19, 8, 17, 20, 15]","[2, 14, 9, 6, 24, 7]","[25, 26, 22, 12, 21, 16, 23, 28, 18]","[1, 0, 10, 29, 3, 4, 5, 13]"
6.975941359996796,2.8108368,"[11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[24, 28, 23, 25, 21, 16, 7]","[0, 10, 4, 3, 29, 22, 12, 26]","[1, 5, 13]"
7.053833901882172,2.6871805,"[11, 18, 19, 8, 17, 27, 20, 15, 14]","[2, 6, 9, 24, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
7.116840660572052,2.6447804,"[11, 18, 19, 8, 17, 27, 20, 15, 9]","[2, 14, 6, 24, 16, 21, 7]","[28, 23, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
8.130426406860352,2.2344363,"[18, 19, 8, 17, 27]","[2, 6, 9, 14, 20, 15, 11, 24, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3]","[13, 5, 4, 10, 0, 1]"
8.028104305267334,2.249394,"[18, 19, 8, 17, 27, 11]","[7, 24, 15, 20, 14, 9, 6, 2]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3]","[13, 5, 4, 10, 0, 1]"
7.980052590370178,2.273043,"[15, 20, 17, 8, 19, 27]","[7, 24, 11, 9, 14, 6, 2]","[18, 28, 23, 16, 21, 25, 26, 12, 22, 29]","[13, 5, 3, 4, 10, 0, 1]"
8.237545847892761,2.2257352,"[19, 8, 17, 27]","[7, 24, 11, 15, 20, 14, 9, 6, 2]","[18, 28, 23, 16, 21, 25, 26, 12, 22, 4, 10, 0]","[1, 29, 3, 5, 13]"
7.187510907649994,2.4061658,"[11, 27, 15, 20, 17, 8, 19, 18]","[2, 14, 9, 6, 24, 28, 23, 16, 21, 25, 12, 7]","[0, 10, 4, 3, 29, 22, 26]","[1, 5, 13]"
8.099305629730225,2.249394,"[18, 19, 8, 17, 27, 11]","[7, 24, 15, 20, 14, 9, 6, 2]","[28, 23, 16, 21, 25, 26, 12, 22, 29]","[13, 5, 3, 4, 10, 0, 1]"
7.51556921005249,2.2880003,"[11, 27, 19, 8, 17, 20, 15]","[2, 14, 9, 6, 24, 7]","[18, 28, 23, 16, 21, 12, 22, 26, 25]","[1, 0, 10, 29, 3, 4, 5, 13]"
8.025689482688904,2.273043,"[15, 20, 17, 8, 19, 27]","[7, 24, 11, 9, 14, 6, 2]","[25, 26, 22, 12, 21, 16, 23, 28, 18]","[1, 0, 10, 29, 3, 4, 5, 13]"
7.0736711621284485,2.6965275,"[11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6]","[2, 24, 28, 23, 16, 21, 25, 26, 22, 12, 7]","[0, 29, 3, 4, 10, 1]","[13, 5]"
8.201627969741821,2.2344363,"[18, 19, 8, 17, 27]","[7, 24, 11, 15, 20, 14, 9, 6, 2]","[28, 23, 16, 21, 25, 26, 12, 22, 29]","[13, 5, 3, 4, 10, 0, 1]"
7.039164781570435,2.8108368,"[11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[24, 23]","[1, 0, 28, 25, 21, 16, 7, 12, 22, 26, 29, 3, 4, 10, 5]",[13]
