f1,f2,robot_1,robot_2,robot_3,robot_4
9.725338876247406,5.4430895,"[5, 27, 6, 1, 2, 36, 13, 39, 11, 9, 34, 8, 30, 17, 21, 24, 4, 15, 35, 19, 16, 32, 12, 26, 25, 0, 31, 3, 33, 23, 29, 37, 10]","[22, 20, 14, 7, 18]",[28],[38]
11.084640979766846,5.0989337,"[31, 26, 12, 28, 32, 30, 21, 14, 4, 16, 15, 35, 19, 7, 18, 0, 10, 33, 37, 29, 23, 1, 36, 9, 34, 22, 11, 2, 6, 27, 5]",[20],"[17, 24, 25, 3, 13, 39]","[8, 38]"
10.523748517036438,4.353664,"[18, 19, 35, 38, 16, 4, 21, 30, 32, 34, 9, 11, 2, 1, 33, 37, 10, 5, 3]","[27, 29, 23, 13, 36, 6, 26, 12, 28, 39, 22, 20, 8, 17, 24, 15, 25, 0, 31]",[7],[14]
10.78057312965393,4.519376,"[31, 7, 35, 15, 24, 17, 30, 20, 11, 1, 27, 5, 10]","[0, 18, 25, 19, 38, 16, 4, 14, 32, 28, 12, 33, 37, 29, 13, 9, 8, 39, 2, 6, 3]","[21, 26]","[22, 36, 23, 34]"
10.004704117774963,3.0032723,"[8, 30, 17, 24, 14, 16, 38, 15, 19, 25]","[3, 5, 10, 33, 29, 23, 1, 2, 12, 7, 18, 0, 31]","[21, 4, 32, 28, 39, 22, 11, 9, 20]","[35, 26, 6, 27, 37, 36, 13, 34]"
9.822187781333923,3.3172793,"[27, 29, 36, 2, 28, 32, 30, 17, 21, 24, 14, 25]","[7, 19, 38, 16, 4, 15, 35, 18]","[0, 31, 3, 10, 33, 37, 23, 1, 6, 26]","[12, 5, 13, 39, 22, 11, 9, 34, 20, 8]"
10.956240773200989,5.4944015,"[26, 12, 28, 30, 21, 24, 14, 4, 16, 38, 15, 35, 7, 25, 0, 10, 33, 37, 29, 23, 2, 39, 11, 22, 8, 20, 34, 9, 13, 36, 1, 27, 5, 3]",[17],"[32, 19, 31, 6]",[18]
10.389585137367249,3.3310452,"[24, 17, 14, 4, 35]","[3, 5, 10, 29, 23, 1, 2, 13, 9, 11, 26, 31]","[30, 32, 12, 16, 38, 15, 19, 7, 18, 0, 37, 33, 6, 36, 39, 8]","[28, 21, 25, 27, 22, 34, 20]"
9.489747285842896,3.1369157,"[6, 26, 32, 21, 4, 15, 35, 19, 18, 0, 10, 23, 29, 37]","[31, 25, 38, 14, 17, 28, 12, 2, 36, 1, 33, 5, 3]","[20, 34, 9, 13, 39, 11, 22]","[8, 27, 7, 16, 24, 30]"
11.365054607391357,3.690815,"[18, 19, 4, 14, 24, 32, 28, 20, 34, 11, 39, 13, 27, 5, 3]","[0, 25, 7, 35, 15, 38, 16, 17, 8, 12, 6, 36, 29, 37, 10]","[33, 9]","[22, 2, 1, 23, 31, 26, 21, 30]"
8.971518993377686,3.184463,"[12, 28, 21, 24, 14, 4, 16, 15, 35, 19, 25, 18]","[0, 7, 31, 5, 27, 39, 2, 1, 23, 29, 33]","[20, 34, 9, 13, 11, 22]","[30, 17, 38, 3, 10, 37, 6, 36, 26, 32, 8]"
11.085474014282227,3.1884148,"[26, 12, 17, 21, 35, 0]","[38, 15, 4, 30, 22, 39, 6, 23]","[16, 19, 3, 5, 27, 33, 37, 29, 1, 11, 34, 8]","[28, 32, 24, 14, 25, 18, 7, 31, 10, 2, 36, 13, 9, 20]"
11.5140221118927,3.086503,"[16, 14, 17, 30, 28, 9, 22, 2, 26, 10]","[15, 12, 8, 34, 13, 23, 29, 33, 5, 3]","[32, 21, 4, 38, 35, 19, 7, 27, 6]","[24, 25, 18, 0, 31, 37, 1, 36, 39, 11, 20]"
11.032554149627686,5.353312,"[31, 26, 12, 32, 30, 17, 21, 24, 14, 4, 16, 38, 15, 35, 19, 7, 18, 0, 37, 29, 23, 2, 39, 11, 22, 8, 20, 34, 13, 36, 1, 27, 5]",[28],[10],"[25, 3, 33, 6, 9]"
9.243348240852356,2.6921413,"[5, 26, 28, 32, 21, 24, 16, 38, 15, 35]","[0, 18, 31, 27, 1, 23, 29, 37, 33, 10]","[30, 17, 14, 4, 19, 25, 2, 36, 11, 34, 8]","[12, 7, 3, 6, 13, 39, 22, 9, 20]"
8.603290624916553,5.3993382,"[31, 32, 28, 34, 20, 30, 17, 21, 24, 14, 4, 38, 15, 35, 19, 7, 25, 18, 0, 10, 33, 37, 29, 23, 13, 11, 22, 2, 36, 27, 5, 3]","[12, 26, 39, 1, 6]","[16, 9]",[8]
8.73079526424408,2.8585336,"[8, 30, 17, 21, 24, 14, 4, 16, 38, 15, 19, 25, 18, 7]","[0, 31, 3, 5, 27, 33, 37, 10]","[12, 2, 6, 1, 23, 29, 13, 11, 22]","[28, 32, 35, 26, 36, 39, 9, 34, 20]"
11.076468706130981,3.1751614,"[5, 27, 39, 28, 17, 24, 38, 15, 35, 25, 18]","[3, 10, 33, 29, 23, 11, 9, 8, 30, 0]","[21, 4, 16, 19, 7, 31, 37, 6, 36, 12, 32]","[14, 26, 1, 2, 13, 22, 34, 20]"
9.85066819190979,2.9957836,"[1, 13, 34, 8, 32, 17, 21, 24, 14, 0]","[10, 3, 31, 7, 16, 38, 15, 35, 19, 25, 18]","[12, 26, 27, 33, 37, 29, 23, 36, 2, 11]","[30, 4, 28, 5, 6, 39, 22, 9, 20]"
11.068151950836182,3.3355691,"[5, 39, 22, 9, 20, 8, 32, 38]","[18, 19, 15, 16, 4, 14, 24, 28, 13, 36, 23, 29, 10]","[30, 17, 21, 35, 25, 7, 37, 1, 6, 26, 2, 11, 34]","[12, 31, 0, 3, 33, 27]"
8.153788387775421,5.530305,"[31, 12, 32, 28, 39, 22, 11, 9, 34, 20, 8, 30, 17, 21, 24, 4, 16, 38, 15, 35, 19, 7, 25, 18, 0, 10, 37, 29, 23, 1, 36, 13, 2, 6, 27, 5, 3]",[33],[26],[14]
10.31053763628006,5.459773,"[26, 12, 32, 39, 22, 11, 9, 34, 8, 30, 21, 24, 14, 16, 38, 15, 35, 19, 7, 25, 0, 10, 33, 37, 29, 23, 13, 36, 2, 1, 6, 27, 5, 3]","[4, 17, 20]","[18, 31]",[28]
9.05851435661316,2.9133296,"[3, 28, 32, 17, 21, 24, 15, 25, 18]","[5, 27, 1, 36, 23, 29, 37]","[30, 14, 4, 16, 38, 35, 19, 7, 11, 9, 8]","[12, 26, 31, 0, 10, 33, 6, 2, 13, 39, 22, 34, 20]"
9.873974204063416,4.6607404,"[12, 19]","[31, 26, 28, 17, 24, 14, 4, 16, 38, 7, 18, 0, 37, 29, 13, 9, 34, 11, 2, 1, 6, 27]","[8, 30]","[32, 21, 15, 35, 25, 5, 3, 10, 33, 23, 36, 39, 22, 20]"
10.00300669670105,2.9234328,"[10, 32, 21, 4, 15, 35, 19, 18, 0]","[25, 38, 14, 17, 28, 12, 26, 6, 23, 29, 37]","[39, 2, 31, 3, 5, 33, 1, 36, 13, 11, 22]","[30, 24, 16, 7, 27, 9, 34, 20, 8]"
8.82023310661316,2.9860275,"[10, 1, 13, 34, 8, 30, 17, 21, 24, 14, 15, 0]","[3, 31, 7, 19, 38, 16, 4, 35, 25, 18]","[26, 27, 5, 33, 37, 29, 23, 36, 2]","[28, 32, 12, 6, 39, 22, 11, 9, 20]"
8.976842880249023,2.718372,"[28, 32, 30, 17, 14, 4, 15, 38, 19]","[3, 10, 33, 37, 29, 23, 36, 1, 5, 7, 18, 0]","[34, 22, 11, 13, 2, 39, 12]","[21, 24, 16, 35, 25, 31, 27, 6, 26, 9, 20, 8]"
9.096337974071503,5.2550006,"[3, 5, 27, 6, 2, 13, 11, 22, 9, 34, 20, 8, 30, 17, 21, 24, 14, 4, 15, 38, 16, 19, 7, 25, 18, 0, 10, 33, 37, 29, 23, 1, 12, 31]","[32, 39, 36]",[28],"[35, 26]"
8.869539499282837,3.05495,"[28, 32, 30, 17, 14, 4, 16, 38, 15, 19, 25]","[0, 7, 31, 3]","[27, 5, 10, 33, 37, 29, 23, 1]","[21, 24, 35, 18, 12, 26, 6, 2, 36, 13, 39, 22, 11, 9, 34, 20, 8]"
10.304463386535645,2.955031,"[1, 13, 34, 8, 17, 21, 32, 0]","[10, 3, 31, 7, 19, 38, 16, 24, 14, 15, 35, 25, 18]","[12, 26, 27, 33, 37, 29, 23]","[30, 4, 28, 5, 6, 36, 2, 39, 22, 11, 9, 20]"
9.904073297977448,3.6396916,"[31, 35, 4, 14, 24, 17, 26, 11, 9, 13, 2, 1, 23, 29, 10, 5, 3]","[37, 33, 6, 36, 39, 22, 34, 20, 8, 30, 32, 12, 16, 38, 15, 19, 7, 18, 0]","[21, 25, 27]",[28]
9.985830187797546,3.6457186,"[28, 32, 17, 21, 24, 14, 4, 15, 38, 16]","[0, 18, 25, 35, 19, 31, 5, 27, 33]","[30, 7, 12, 26, 6, 1, 37, 23, 13, 36, 2, 39, 22, 11, 9, 20, 8]","[3, 10, 29, 34]"
10.555594444274902,4.396332,"[5, 27, 6, 26, 12, 13, 34, 8, 30, 21, 24, 16, 15, 35, 25, 7, 31, 3, 33, 29, 37]","[0, 19, 38, 4, 14, 17, 9, 11, 39, 2, 1, 23, 10]","[28, 18, 36]","[32, 22, 20]"
11.274158716201782,3.4301553,"[32, 30, 17, 24, 4, 16, 19, 18, 0]","[5, 33, 29, 26, 39, 22, 11, 9, 20, 8, 28, 21, 7]","[12, 25, 31, 10, 37, 23, 1, 6, 2, 34]","[14, 38, 15, 35, 3, 27, 36, 13]"
11.699408292770386,3.149707,"[0, 7, 19, 15, 4, 24, 17, 22, 9, 29, 37]","[30, 28, 11, 2, 36, 1]","[32, 21, 14, 35, 25, 31, 3, 10, 5, 26, 34]","[12, 16, 38, 18, 27, 6, 33, 23, 13, 39, 20, 8]"
10.273618459701538,3.0030951,"[3, 5, 33, 22, 28, 30, 17, 24, 15, 7, 25, 0]","[1, 2, 8, 34, 9, 13, 23, 29]","[21, 14, 4, 16, 38, 35, 19, 18, 31, 27, 32]","[12, 26, 6, 10, 37, 36, 39, 11, 20]"
11.552384614944458,4.9745774,"[5, 27, 6, 1, 2, 36, 13, 39, 22, 9, 34, 8, 28, 26, 12, 32, 17, 21, 24, 14, 4, 38, 35, 19, 25, 0, 31, 3, 10, 37, 29, 33]","[7, 16, 30, 20]","[18, 23]","[11, 15]"
11.455533504486084,3.0825167,"[3, 37, 33, 26, 36, 13, 8, 32, 16, 0]","[18, 35, 15, 12, 28, 22, 39, 6, 10]","[17, 21, 24, 4, 38, 25, 23, 2, 9, 34, 20]","[30, 14, 19, 7, 31, 5, 27, 29, 1, 11]"
10.806542754173279,3.2301614,"[18, 19, 35, 15, 12, 26, 9, 13, 2, 6, 27, 29, 37]","[32, 28, 34, 30, 17, 21, 24, 14, 4, 38, 16]","[7, 25, 0, 31, 3, 5, 33, 23]","[8, 20, 22, 11, 36, 10, 1, 39]"
10.611740589141846,3.028112,"[3, 33, 39, 9, 32, 30, 4, 38, 19]","[18, 28, 6, 23, 29, 37, 10, 27, 5]","[17, 21, 24, 14, 15, 35, 7, 12, 26, 2, 13, 20]","[16, 25, 0, 31, 1, 36, 11, 22, 34, 8]"
11.652993202209473,3.6719785,"[7, 19, 15, 38, 16, 4, 14, 21, 30, 32, 34, 11, 2, 36, 29, 27]","[33, 23, 1, 26, 39, 22, 20, 28, 17, 35, 25, 18, 0, 31]","[12, 3, 37, 13, 9]","[24, 5, 10, 6, 8]"
10.085253715515137,5.590445,"[32, 30, 17, 21, 24, 14, 38, 15, 35, 19, 7, 25, 18, 0, 10, 33, 37, 29, 23, 1, 6, 2, 36, 13, 11, 22, 9, 34, 20, 8, 28, 26, 5, 3]","[31, 16, 39]","[4, 27]",[12]
11.170992374420166,3.1605604,"[0, 7, 38, 14, 16, 6, 23, 37, 5]","[33, 11, 30, 17, 21, 4, 35, 25, 18, 31]","[28, 32, 15, 12, 26, 27, 29, 36, 2, 39, 22, 9, 34, 20, 8]","[24, 19, 3, 10, 1, 13]"
10.759693384170532,2.9732475,"[28, 30, 17, 14, 16, 38, 19, 25, 18, 0]","[5, 10, 33, 29, 6, 13, 34, 8, 32, 31]","[21, 24, 4, 15, 7, 3, 26, 12, 39]","[35, 27, 37, 23, 1, 36, 2, 11, 22, 9, 20]"
11.718080282211304,3.336789,"[3, 28, 8, 30, 17, 21, 4, 16, 7, 0]","[27, 10, 37, 23, 1, 36, 9, 12, 38, 31]","[32, 24, 15, 18, 33, 6, 26, 2, 13, 39, 11, 34, 20]","[14, 35, 19, 25, 5, 29, 22]"
9.95101535320282,4.3924136,[29],"[22, 9, 34, 17, 21, 0]","[30, 32, 12, 4, 38, 15, 35, 19, 25, 18, 31, 3, 5, 27, 10, 33, 37, 23, 1, 6, 2, 36, 13, 39, 11, 20, 8]","[28, 26, 7, 16, 14, 24]"
10.750224590301514,3.1585839,"[12, 20, 30, 21, 32, 31]","[18, 19, 35, 38, 8, 26, 2, 6, 1, 33, 29, 37]","[17, 24, 14, 4, 15, 16, 7, 25, 0, 3, 5, 28]","[22, 11, 39, 27, 10, 23, 36, 13, 9, 34]"
10.852791786193848,3.0414522,"[3, 32, 24, 4, 16, 15, 35, 19, 7, 18]","[0, 21, 28, 39, 13, 36, 2, 6, 1, 23, 37]","[30, 12, 26, 31, 33, 29, 11, 22, 9, 34, 20]","[17, 14, 38, 25, 5, 10, 27, 8]"
8.700945258140564,2.5077434,"[28, 32, 17, 21, 24, 14, 4, 15, 38]","[3, 5, 27, 31, 7, 16, 19, 35, 25, 18, 0]","[39, 1, 29, 37, 10, 33, 6, 26, 12]","[30, 22, 11, 2, 36, 23, 13, 9, 34, 20, 8]"
10.51945948600769,3.6045165,"[10, 23, 22, 28, 15]","[32, 16]","[30, 17, 21, 24, 4, 19, 7, 25, 0, 3, 27, 26, 12, 39, 2, 36, 13, 11, 34, 20, 8]","[14, 38, 35, 18, 31, 5, 33, 37, 29, 1, 6, 9]"
9.417122483253479,5.496172,"[31, 32, 30, 17, 21, 14, 4, 16, 15, 35, 19, 7, 25, 18, 0, 10, 33, 37, 29, 23, 1, 36, 2, 39, 22, 11, 9, 34, 20, 8, 28, 12, 26, 6, 27, 5, 3]",[24],[38],[13]
11.136192798614502,2.9925191,"[10, 5, 27, 1, 11, 30, 17, 24, 15, 35, 7, 31]","[12, 20, 28, 32, 14, 4, 38, 16]","[19, 25, 18, 0, 3, 37, 29, 33, 6]","[21, 26, 2, 36, 23, 13, 39, 22, 9, 34, 8]"
11.256899118423462,3.1134846,"[33, 29, 28, 30, 17, 21, 24, 14, 38, 35, 19]","[39, 22, 20, 32, 18, 0]","[16, 15, 7, 10, 37, 23, 36, 1, 6, 26, 8]","[12, 4, 25, 31, 3, 5, 27, 2, 13, 11, 9, 34]"
9.189398050308228,3.353423,"[5, 26, 28, 32, 21, 24, 16, 38, 15, 35, 18, 0]","[31, 27, 33, 29, 37, 10]","[8, 34, 11, 2, 36, 23, 1, 30]","[17, 14, 4, 19, 25, 7, 3, 6, 12, 39, 22, 13, 9, 20]"
10.852389812469482,3.4636648,"[31, 35, 4, 14, 24, 17, 26, 2, 1, 23, 29, 10, 5, 3]","[0, 18, 7, 19, 15, 38, 16, 12, 32, 30, 8, 9, 11, 13, 37]","[6, 33, 36, 39, 22]","[21, 25, 27, 28, 34, 20]"
11.422507047653198,3.31735,"[29, 13, 8, 30, 32, 12, 38]","[18, 25, 19, 31, 5, 3, 10]","[24, 4, 0, 27, 23, 36, 1, 6, 26, 11, 9]","[28, 17, 21, 14, 16, 15, 35, 7, 37, 33, 2, 39, 22, 34, 20]"
11.744484901428223,3.424376,"[7, 19, 16, 4, 21, 9, 2, 6, 37]","[3, 5, 27, 29, 23, 12, 32, 14, 15, 35]","[34, 22, 13, 33, 0, 24]","[30, 17, 38, 25, 18, 31, 10, 1, 36, 26, 28, 39, 11, 20, 8]"
10.886643767356873,3.785161,"[3, 5, 26, 11, 28, 30, 4, 38, 15, 35, 19, 7, 18, 0, 33, 23, 29, 37]","[31, 25, 24, 17, 32, 12, 39, 22, 8, 9, 13, 2, 1, 10]",[6],"[21, 14, 16, 27, 36, 34, 20]"
10.232940316200256,4.8622866,[28],"[10, 37, 9, 14]","[30, 17, 21, 24, 4, 16, 38, 15, 19, 7, 25, 18, 0, 31, 3, 5, 27, 33, 29, 23, 1, 6, 26, 12, 32, 39, 2, 36, 13, 11, 22, 34, 20, 8]",[35]
9.156860113143921,2.5770853,"[8, 30, 17, 21, 24, 14, 4, 15, 38, 16]","[0, 18, 25, 19, 7, 31, 3, 5, 27, 33, 37, 10]","[12, 2, 6, 1, 23, 29, 13, 11, 22, 9, 34]","[28, 32, 35, 26, 36, 39, 20]"
10.272427797317505,2.798253,"[37, 23, 27, 6, 12, 28, 16, 15, 35, 7, 31]","[18, 38, 4, 14, 24, 21, 32, 11, 9, 13, 36, 33]","[30, 17, 19, 25, 0, 3, 5, 34, 8]","[20, 22, 39, 2, 1, 29, 10, 26]"
11.149853229522705,3.0554852,"[3, 5, 27, 39, 28, 32, 24, 14, 4, 19, 18]","[13, 11, 34, 20, 8, 17, 16, 38, 15, 35]","[12, 7, 25, 0, 10, 37, 29, 6, 36]","[30, 21, 26, 31, 33, 23, 1, 2, 22, 9]"
10.769566178321838,5.3075314,"[12, 32, 30, 21, 24, 14, 4, 16, 38, 15, 35, 7, 25, 18, 0, 10, 33, 37, 29, 23, 2, 39, 11, 9, 34, 20, 8, 26, 6, 3]","[22, 36, 1, 27]","[28, 31, 5]","[17, 19, 13]"
