f1,f2,robot_1,robot_2,robot_3,robot_4
7.623759031,2.3155177,"[5, 37, 30, 23, 15, 28, 13, 38, 10]","[39, 36, 7, 19, 31, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
7.581575632,2.351552,"[5, 37, 30, 23, 15, 28, 13, 38, 10]","[29, 20, 22, 34, 25, 16, 31, 19, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
7.581575632,2.351552,"[5, 37, 30, 23, 15, 28, 13, 38, 10]","[39, 36, 19, 31, 16, 25, 34, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
7.627005816,2.314215,"[5, 37, 30, 23, 15, 28, 13, 38]","[39, 36, 31, 19, 10, 16, 25, 34, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[33, 21, 0, 8, 17, 4, 32, 27, 18]"
7.189232111,2.9198136,"[39, 36, 31, 10, 19, 5, 37, 30, 23, 15, 28, 13, 38, 16, 25, 34, 22, 20, 29]","[3, 14, 2, 12, 24, 26, 7, 6]","[18, 32, 17, 11, 35, 1, 9, 4]","[27, 8, 0, 21, 33]"
7.745122433,2.2950294,"[5, 37, 30, 23, 15, 28, 13]","[29, 20, 22, 34, 25, 16, 38, 19, 10, 31, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[33, 21, 0, 8, 17, 4, 32, 27, 18]"
7.184811532,2.9355593,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31, 16, 25, 34, 22, 36]","[39, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
7.270606041,2.467986,"[24, 26, 5, 37, 30, 23, 15, 28, 13, 38, 10, 19, 7]","[39, 36, 31, 16, 25, 34, 22, 20, 29]","[12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
7.636668682,2.3078508,"[7, 5, 37, 30, 23, 15, 28, 13, 19]","[39, 36, 31, 10, 38, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 18]","[33, 21, 0, 8, 17, 4, 32, 27]"
7.269769788,2.4784045,"[12, 24, 26, 5, 37, 30, 23, 15, 28, 13, 38, 10, 19, 7]","[29, 20, 22, 34, 25, 16, 31, 36, 39]","[4, 9, 11, 35, 1, 3, 14, 6, 2]","[18, 27, 32, 17, 8, 0, 21, 33]"
7.624244452,2.3155177,"[5, 37, 30, 23, 15, 28, 13, 38, 10]","[29, 20, 22, 34, 25, 16, 31, 19, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[33, 21, 0, 8, 17, 4, 32, 27, 18]"
7.912213445,2.2864351,"[5, 37, 30, 23, 15, 28, 13]","[29, 20, 22, 39, 36, 31, 34, 25, 16, 38, 10, 19, 7, 26, 24, 12, 2, 6]","[1, 14, 3, 11, 35, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
7.331698418,2.4198709,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[39, 36, 31, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 18]","[27, 32, 4, 17, 8, 0, 21, 33]"
7.694405794,2.3078508,"[7, 5, 37, 30, 23, 15, 28, 13, 19]","[39, 36, 31, 10, 38, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 11, 35, 1]","[18, 27, 32, 4, 9, 17, 8, 0, 21, 33]"
7.468518138,2.4040194,"[5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[29, 20, 22, 34, 25, 16, 31, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 11, 35, 1]","[18, 27, 32, 4, 9, 17, 8, 0, 21, 33]"
7.584336877,2.351552,"[5, 37, 30, 23, 15, 28, 13, 38]","[29, 20, 22, 34, 25, 16, 10, 19, 31, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
7.675410986,2.314215,"[5, 37, 30, 23, 15, 28, 13, 38]","[39, 36, 7, 19, 10, 31, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
7.624244452,2.3155177,"[5, 37, 30, 23, 15, 28, 13, 38, 10]","[39, 36, 19, 31, 16, 25, 34, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
7.273212075,2.5370622,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[29, 20, 22, 34, 25, 16, 31, 36, 39]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 8, 18]","[33, 21, 0, 32, 27]"
8.119261503,2.202413,"[7, 5, 37, 30, 23, 15, 28, 19]","[39, 36, 31, 10, 13, 38, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 9, 4]","[33, 21, 0, 8, 11, 17, 32, 27, 18]"
7.559976101,2.365553,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19]","[39, 36, 31, 10, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 11, 35, 1]","[18, 27, 32, 4, 9, 17, 8, 0, 21, 33]"
7.285746455,2.475723,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31]","[39, 36, 22, 16, 25, 34, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
7.675411105,2.314215,"[5, 37, 30, 23, 15, 28, 13, 38]","[29, 20, 22, 34, 25, 16, 31, 10, 19, 7, 36, 39]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
7.304482937,2.5302734,"[7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[39, 36, 31, 16, 25, 34, 22, 20, 29]","[24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 8]","[33, 21, 0, 32, 27, 18]"
7.482175946,2.411706,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19]","[39, 36, 31, 10, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 17, 4, 9]","[18, 27, 32, 8, 0, 21, 33]"
7.38943553,2.4198709,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[39, 36, 31, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 11, 35, 1]","[18, 27, 32, 4, 9, 17, 8, 0, 21, 33]"
7.588433981,2.4040194,"[5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[39, 36, 7, 31, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[33, 21, 0, 8, 17, 32, 27, 18]"
7.342630267,2.4427893,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[29, 20, 22, 34, 25, 16, 31, 36, 39]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 18]","[27, 32, 8, 0, 21, 33]"
7.654128432,2.3155177,"[5, 37, 30, 23, 15, 28, 13, 38, 10]","[39, 36, 7, 19, 31, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 18]","[27, 32, 17, 8, 0, 21, 33]"
7.611945033,2.38201,"[5, 37, 30, 23, 15, 28, 13, 38, 10]","[39, 36, 19, 31, 16, 25, 34, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 18]","[27, 32, 17, 8, 0, 21, 33]"
7.328415275,2.475723,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31]","[39, 36, 22, 16, 25, 34, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
7.274785817,2.8305092,"[5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31, 16, 25, 34]","[39, 36, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 8]","[33, 21, 0, 32, 27, 18]"
7.627589226,2.3497016,"[5, 37, 30, 23, 15, 28, 13, 38, 19]","[39, 36, 31, 10, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 1, 35, 11, 3, 14, 6, 7]","[33, 21, 0, 8, 17, 9, 4, 32, 27, 18]"
7.293607175,2.8094907,"[31, 10, 19, 5, 37, 30, 23, 15, 28, 13, 38, 16, 25, 34]","[39, 36, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 17, 4, 9]","[18, 27, 32, 8, 0, 21, 33]"
7.293612182,2.7413547,"[5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 16, 25, 34]","[39, 36, 31, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
8.117577195,2.2919996,"[5, 37, 30, 23, 15, 28, 13, 19]","[29, 20, 22, 34, 25, 16, 38, 10, 31, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 1]","[18, 27, 32, 4, 9, 35, 11, 17, 8, 0, 21, 33]"
8.361578584,2.2341733,"[7, 5, 37, 30, 23, 15, 28, 19]","[20, 22, 34, 25, 16, 38, 13, 10, 31, 36, 39]","[26, 24, 12, 2, 6, 29, 3, 14, 1]","[18, 27, 32, 4, 9, 35, 11, 17, 8, 0, 21, 33]"
8.200257897,2.2864351,"[5, 37, 30, 23, 15, 28, 13]","[39, 36, 31, 10, 19, 38, 16, 25, 34, 22, 20, 29]","[7, 6, 3, 14, 2, 12, 24, 26]","[18, 27, 32, 4, 9, 1, 35, 11, 17, 8, 0, 21, 33]"
8.43587923,2.2110298,"[5, 37, 30, 23, 15, 28]","[36, 31, 10, 19, 13, 38, 16, 25, 34, 22, 20]","[7, 39, 29, 3, 14, 6, 2, 12, 24, 26]","[18, 27, 32, 4, 9, 1, 35, 11, 17, 8, 0, 21, 33]"
7.738309383,2.314215,"[5, 37, 30, 23, 15, 28, 13, 38]","[39, 36, 31, 19, 10, 16, 25, 34, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 11, 35, 1]","[18, 27, 32, 4, 9, 17, 8, 0, 21, 33]"
8.14320147,2.2919996,"[5, 37, 30, 23, 15, 28, 13, 19]","[29, 20, 22, 34, 25, 16, 38, 10, 31, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35]","[18, 27, 32, 4, 9, 11, 17, 8, 0, 21, 33]"
7.389435649,2.4198709,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[29, 20, 22, 34, 25, 16, 31, 36, 39]","[26, 24, 12, 2, 6, 14, 3, 11, 35, 1]","[18, 27, 32, 4, 9, 17, 8, 0, 21, 33]"
7.614706397,2.38201,"[5, 37, 30, 23, 15, 28, 13, 38]","[39, 36, 31, 19, 10, 16, 25, 34, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 18]","[27, 32, 17, 8, 0, 21, 33]"
7.344525218,2.4578419,"[7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[29, 20, 22, 34, 25, 16, 31, 36, 39]","[24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 32, 18]","[33, 21, 0, 8, 17, 27]"
7.666427851,2.3155177,"[5, 37, 30, 23, 15, 28, 13, 38, 10]","[39, 36, 7, 19, 31, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
7.305899262,2.5317783,"[7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10]","[29, 20, 22, 34, 25, 16, 31, 36, 39]","[24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 8, 18]","[33, 21, 0, 32, 27]"
7.644744277,2.351552,"[5, 37, 30, 23, 15, 28, 13, 19, 10]","[39, 36, 31, 38, 16, 25, 34, 22, 20, 29]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[33, 21, 0, 8, 17, 32, 27, 18]"
8.200514674,2.2864351,"[5, 37, 30, 23, 15, 28, 13]","[29, 20, 22, 34, 25, 16, 38, 19, 10, 31, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 1]","[18, 27, 32, 4, 9, 35, 11, 17, 8, 0, 21, 33]"
8.180559754,2.2919996,"[5, 37, 30, 23, 15, 28, 13, 19]","[29, 20, 22, 34, 25, 16, 38, 10, 31, 36, 39]","[26, 7, 24, 12, 2, 6, 14, 3, 1, 35, 9, 4, 18]","[33, 21, 0, 8, 11, 17, 32, 27]"
7.330214858,2.5902796,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 16]","[29, 20, 22, 34, 25, 31, 36, 39]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 8, 32, 18]","[33, 21, 0, 27]"
