f1,f2,robot_1,robot_2,robot_3,robot_4
7.588855266571045,2.6577256,"[7, 5, 37, 30, 23, 15, 28, 19, 31, 22, 20]","[3, 14, 6, 2, 12, 24, 26, 10, 13, 38, 16, 25, 34, 36, 39, 29]",[],"[18, 27, 32, 4, 9, 1, 35, 11, 17, 8, 0, 21, 33]"
8.635870456695557,2.6201372,"[7, 5, 37, 30, 23, 15, 28, 19, 31, 22]","[39, 36, 10, 13, 38, 16, 25, 34, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 18]","[27, 32, 17, 8, 0, 21, 33]"
9.144513607025146,2.483852,"[7, 5, 37, 30, 19, 31, 22, 20]","[39, 36, 10, 28, 23, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 18]","[27, 32, 4, 17, 8, 0, 21, 33]"
7.199925899505615,3.2419055,"[12, 24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 16, 25, 34, 31, 36]","[29, 20, 22, 39, 6, 2, 1, 35, 14, 3]",[],"[18, 27, 32, 4, 9, 11, 17, 8, 0, 21, 33]"
9.590131998062134,2.4323123,"[7, 5, 37, 30, 19, 31, 22, 20]","[39, 36, 10, 28, 23, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 9, 18]","[33, 21, 0, 8, 17, 11, 4, 32, 27]"
8.856375455856323,2.6577256,"[7, 5, 37, 30, 23, 15, 28, 19, 31, 22, 20]","[29, 34, 25, 16, 38, 13, 10, 36, 39]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 18]","[27, 32, 4, 17, 8, 0, 21, 33]"
9.274901866912842,2.5390503,"[7, 5, 37, 30, 23, 19, 31, 22, 20]","[12, 24, 26, 28, 15, 13, 38, 10, 16, 25, 34, 36, 39, 29]","[2, 6, 14, 3, 1, 35, 11, 9, 4, 18]","[33, 21, 0, 8, 17, 32, 27]"
8.548198103904724,2.7126637,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[39, 22, 31, 16, 25, 34, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
8.273491263389587,2.7539058,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31, 36]","[39, 22, 16, 25, 34, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 18]","[33, 21, 0, 8, 17, 32, 27]"
8.351044416427612,2.7361667,"[7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[39, 22, 31, 16, 25, 34, 20, 29]","[24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 18]","[33, 21, 0, 8, 32, 27]"
8.255746245384216,2.7817822,"[24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[29, 20, 34, 25, 16, 31, 22, 39, 12, 2, 1, 35, 11, 3, 14, 6]","[18, 32, 8, 17, 4, 9]","[33, 21, 0, 27]"
9.303728580474854,2.6561763,"[7, 5, 37, 30, 19, 31, 22, 20]","[39, 36, 10, 28, 23, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 17, 18]","[27, 32, 4, 8, 0, 21, 33]"
8.35028886795044,2.7539058,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31, 36]","[39, 22, 16, 25, 34, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 18]","[33, 21, 0, 8, 32, 27]"
9.657087087631226,2.5390503,"[7, 5, 37, 30, 23, 19, 31, 22, 20]","[39, 36, 10, 28, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 9, 18]","[27, 32, 4, 11, 17, 8, 0, 21, 33]"
8.322083830833435,2.7922003,"[12, 24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[39, 22, 31, 16, 25, 34, 20, 29]","[4, 9, 35, 1, 2, 6, 14, 3, 11, 17, 32, 18]","[27, 8, 0, 21, 33]"
8.5174800157547,2.743166,"[7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[39, 22, 31, 16, 25, 34, 20, 29]","[24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
8.88283395767212,2.6577256,"[7, 5, 37, 30, 23, 15, 28, 19, 31, 22, 20]","[39, 36, 10, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 17, 18]","[27, 32, 4, 8, 0, 21, 33]"
8.827787518501282,2.740516,"[39, 7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 31, 22, 20, 29]","[36, 34, 25, 16, 10, 12, 2, 6]","[26, 24, 1, 14, 3, 11, 35, 9, 17, 8, 18]","[27, 33, 21, 0, 32, 4]"
9.43083930015564,2.5694368,"[5, 30, 23, 15, 28, 13, 38, 19, 10, 29]","[2, 24, 26, 7, 39, 22, 31, 16, 25, 34, 20]","[12, 36, 6, 14, 3, 1, 35, 9, 4, 21, 18, 37]","[27, 32, 17, 11, 8, 0, 33]"
9.835297584533691,2.5947936,"[7, 5, 37, 30, 19, 31, 22]","[39, 36, 10, 28, 23, 15, 13, 38, 16, 25, 34, 20, 29]","[2, 14, 3, 6, 12, 24, 26]","[18, 27, 32, 4, 9, 1, 35, 11, 17, 8, 0, 21, 33]"
9.19865620136261,2.6728907,"[7, 5, 37, 30, 23, 19, 31, 22, 20]","[39, 36, 10, 28, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 18]","[33, 21, 0, 8, 32, 27]"
8.889114141464233,2.7484498,"[7, 5, 37, 30, 23, 15, 28, 19, 31, 22, 20]","[39, 36, 10, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
8.930636763572693,2.7126637,"[7, 5, 37, 30, 23, 15, 28, 19, 31, 22]","[39, 36, 10, 13, 38, 16, 25, 34, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
9.182920932769775,2.6754477,"[7, 5, 37, 30, 23, 19, 31, 22, 20]","[39, 36, 10, 28, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 32, 18]","[27, 8, 0, 21, 33]"
9.046983003616333,2.6981957,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[29, 20, 34, 25, 16, 31, 22, 39, 26, 24]","[12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 18]","[27, 32, 8, 0, 21, 33]"
8.351229310035706,2.7539058,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31, 36]","[39, 22, 16, 25, 34, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 18]","[27, 32, 4, 17, 8, 0, 21, 33]"
9.014667749404907,2.6996915,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[24, 26, 39, 22, 31, 16, 25, 34, 20, 29]","[12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
9.903571367263794,2.5563214,"[39, 7, 5, 37, 30, 19, 31, 22, 20]","[36, 10, 28, 23, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 9]","[18, 27, 32, 4, 11, 17, 8, 0, 21, 33]"
8.90016782283783,2.7504494,"[7, 5, 37, 30, 23, 15, 28, 19, 31, 22, 20]","[39, 36, 10, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 17, 8, 18]","[27, 33, 21, 0, 32, 4]"
8.373236536979675,2.7817822,"[24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[39, 22, 31, 16, 25, 34, 20, 29]","[12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 32, 18]","[27, 8, 0, 21, 33]"
8.675464987754822,2.7631633,"[7, 5, 37, 30, 23, 15, 28, 13, 19, 31, 22, 20]","[39, 36, 10, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 18]","[27, 32, 4, 17, 8, 0, 21, 33]"
9.080186009407043,2.6981957,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[29, 20, 22, 34, 25, 16, 31, 26, 39]","[24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 17, 18]","[27, 32, 4, 8, 0, 21, 33]"
8.939613580703735,2.7549117,"[5, 37, 30, 23, 15, 28, 13, 38, 25, 31, 20, 29]","[7, 19, 10, 16, 34, 22, 36, 39]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
9.152118563652039,2.7126637,"[7, 5, 37, 30, 23, 15, 28, 19]","[39, 36, 31, 10, 13, 38, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
8.415647149085999,2.8678927,"[12, 24, 26, 5, 37, 30, 23, 15, 28, 13, 38, 10, 19, 7]","[29, 20, 22, 34, 25, 16, 31, 36, 39, 6, 2, 1, 35, 14, 3]","[4, 9, 11, 17, 8, 32, 18]","[33, 21, 0, 27]"
8.4174222946167,2.8574743,"[24, 26, 5, 37, 30, 23, 15, 28, 13, 38, 10, 19, 7]","[39, 36, 31, 16, 25, 34, 22, 20, 29]","[12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 8, 18]","[33, 21, 0, 32, 27]"
8.533599972724915,2.7817822,"[24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[29, 20, 34, 25, 16, 31, 22, 39]","[12, 2, 6, 14, 3, 1, 35, 11, 9, 4, 17, 18]","[27, 32, 8, 0, 21, 33]"
8.39831554889679,2.869496,"[12, 24, 26, 5, 37, 30, 23, 15, 28, 13, 38, 10, 19, 7]","[29, 20, 22, 34, 25, 16, 31, 36, 39, 6]","[4, 9, 35, 1, 2, 14, 3, 11, 17, 8, 32]","[33, 21, 0, 27, 18]"
8.465851783752441,2.7922003,"[12, 24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[29, 20, 34, 25, 16, 31, 22, 39]","[9, 35, 1, 2, 6, 14, 3, 11, 17, 4, 18]","[33, 21, 0, 8, 32, 27]"
9.474605321884155,2.6981957,"[7, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[39, 26, 31, 16, 25, 34, 22, 20, 29]","[24, 12, 2, 6, 14, 3, 1, 35, 9]","[18, 27, 32, 4, 11, 17, 8, 0, 21, 33]"
8.378817200660706,2.9692879,"[12, 24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31, 36]","[39, 22, 16, 25, 34, 20, 29]","[32, 4, 9, 35, 1, 2, 6, 14, 3, 11, 17, 8, 0, 27]","[18, 33, 21]"
9.59675407409668,2.7073798,"[39, 7, 5, 37, 30, 19, 31, 22, 20]","[26, 23, 15, 28, 13, 38, 10, 16, 25, 34, 36, 29]","[24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
8.419952988624573,2.8678927,"[12, 24, 26, 5, 37, 30, 23, 15, 28, 13, 38, 10, 19, 7]","[39, 36, 31, 16, 25, 34, 22, 20, 29]","[4, 9, 35, 1, 2, 6, 14, 3, 11, 17, 32, 18]","[27, 8, 0, 21, 33]"
9.15728497505188,2.7631633,"[7, 5, 37, 30, 23, 15, 28, 13, 19, 31, 22, 20]","[29, 39, 36, 34, 25, 16, 38, 10, 26, 24, 12]","[2, 6, 14, 3, 1, 35, 11, 9, 18]","[27, 32, 4, 17, 8, 0, 21, 33]"
9.427593231201172,2.7126637,"[7, 5, 37, 30, 23, 28, 19, 31, 22, 20]","[39, 36, 10, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
8.385794281959534,3.3899994,"[12, 24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 31, 16, 25, 34]","[39, 36, 22, 20, 29]","[4, 9, 35, 1, 2, 6, 14, 3, 11, 17, 8, 18]","[33, 21, 0, 32, 27]"
9.179466009140015,2.7484498,"[7, 5, 37, 30, 23, 28, 19, 31, 22, 20]","[39, 36, 10, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[33, 21, 0, 8, 17, 32, 27, 18]"
9.183220863342285,2.7430544,"[5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 16, 20, 29]","[3, 2, 12, 24, 26, 7, 36, 31, 25, 34, 22]","[39, 6, 14, 1, 35, 11, 9]","[33, 21, 0, 8, 17, 4, 32, 27, 18]"
8.501365900039673,2.811279,"[5, 37, 30, 23, 15, 28, 13, 38, 25, 31, 20, 29]","[39, 36, 22, 34, 16, 10, 19, 7, 26, 24, 12, 2, 6]","[4, 9, 35, 1, 14, 3, 11, 17, 8, 32]","[33, 21, 0, 27, 18]"
8.555406928062439,2.7817822,"[24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[39, 22, 31, 16, 25, 34, 20, 29]","[12, 2, 6, 14, 3, 1, 35, 11, 9, 4]","[18, 27, 32, 17, 8, 0, 21, 33]"
8.705480456352234,2.7922003,"[12, 24, 7, 26, 5, 37, 30, 23, 15, 28, 13, 38, 19, 10, 36]","[1, 39, 22, 31, 16, 25, 34, 20, 29]","[2, 6, 14, 3, 11, 35, 9]","[33, 21, 0, 8, 17, 4, 32, 27, 18]"
9.428497076034546,2.7126637,"[7, 5, 37, 30, 23, 19, 31, 22, 20]","[39, 36, 10, 28, 15, 13, 38, 16, 25, 34, 29]","[26, 24, 12, 2, 6, 14, 3, 1, 35, 11, 9]","[18, 27, 32, 4, 17, 8, 0, 21, 33]"
8.442836880683899,2.8678927,"[12, 24, 26, 5, 37, 30, 23, 15, 28, 13, 38, 10, 19, 7]","[39, 36, 31, 16, 25, 34, 22, 20, 29]","[9, 35, 1, 2, 6, 14, 3, 11, 17, 4, 18]","[27, 32, 8, 0, 21, 33]"
9.694971919059753,2.7093573,"[7, 5, 37, 30, 23, 15, 28, 19]","[39, 36, 31, 10, 13, 38, 16, 25, 34, 22, 20, 29]","[26, 24, 12, 2, 6, 14, 1, 35, 9]","[33, 21, 0, 8, 17, 11, 3, 4, 32, 27, 18]"
